Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-1.959394,1.959774,0.229253,-224.584778,195.372437,-68.803154,-1.175861,2.016742,-2.015682,-268.445282,264.026733,234.336853,-0.193655,-1.657570,-0.014875,76.693604,387.814819,-217.206223
2,0,-1.959295,1.959603,0.229255,-224.589294,195.370163,-68.795486,-1.173245,2.000988,-2.024693,-268.445251,264.037964,234.342194,-0.193683,-1.657646,-0.014742,76.688828,387.813965,-217.204391
3,0,-1.959281,1.959970,0.228865,-224.594788,195.371002,-68.783913,-1.171584,1.991061,-2.030342,-268.454834,264.043732,234.351257,-0.193535,-1.657479,-0.014880,76.683228,387.813232,-217.192642
4,0,-1.959278,1.960019,0.228817,-224.596878,195.370316,-68.773071,-1.170312,1.984273,-2.034356,-268.459656,264.051117,234.357483,-0.193658,-1.657708,-0.014833,76.680717,387.809540,-217.192657
5,0,-1.959139,1.960088,0.228781,-224.600449,195.370300,-68.764053,-1.170494,1.985781,-2.033398,-268.462311,264.062073,234.361542,-0.193670,-1.657676,-0.014891,76.678291,387.814758,-217.183395
6,0,-1.959169,1.960157,0.228758,-224.603668,195.369522,-68.754578,-1.168982,1.976258,-2.038806,-268.465729,264.060364,234.362289,-0.193684,-1.657815,-0.014760,76.679024,387.812958,-217.177414
7,0,-1.959218,1.960288,0.228804,-224.609650,195.367249,-68.745842,-1.170988,1.987922,-2.032164,-268.470490,264.070892,234.362640,-0.193785,-1.657764,-0.014685,76.671486,387.812927,-217.177307
8,0,-1.959072,1.960559,0.228547,-224.611877,195.365738,-68.737846,-1.168959,1.976514,-2.038611,-268.480316,264.073273,234.366806,-0.193598,-1.657708,-0.014786,76.672333,387.817566,-217.167618
9,0,-1.958953,1.960795,0.228499,-224.619583,195.362396,-68.720642,-1.170063,1.982582,-2.035302,-268.483917,264.084564,234.373154,-0.193366,-1.657566,-0.014290,76.665115,387.824402,-217.162842
10,0,-1.958787,1.960739,0.228548,-224.618958,195.358322,-68.714233,-1.169510,1.979042,-2.037137,-268.486938,264.095276,234.370300,-0.193197,-1.657872,-0.013975,76.658913,387.827148,-217.162857
11,0,-1.958505,1.960785,0.228852,-224.625290,195.352036,-68.706573,-1.171051,1.988008,-2.031983,-268.490662,264.100128,234.380295,-0.193227,-1.657741,-0.014095,76.667953,387.836151,-217.158981
12,0,-1.958020,1.961128,0.228819,-224.625229,195.348251,-68.693398,-1.172856,1.998205,-2.026253,-268.489990,264.106049,234.375183,-0.192963,-1.657840,-0.014135,76.664558,387.843170,-217.149811
13,0,-1.957861,1.961199,0.228848,-224.632385,195.344116,-68.682678,-1.173278,2.000728,-2.024813,-268.504120,264.109619,234.380859,-0.192876,-1.657845,-0.013872,76.659088,387.853180,-217.139709
14,0,-1.957616,1.961541,0.228850,-224.632278,195.339706,-68.676559,-1.172856,1.997874,-2.026429,-268.496490,264.121826,234.380005,-0.192692,-1.657570,-0.014100,76.662163,387.859985,-217.134140
15,0,-1.957369,1.961571,0.228821,-224.636047,195.336792,-68.667152,-1.175191,2.011965,-2.018334,-268.509552,264.126129,234.379562,-0.192269,-1.657555,-0.013615,76.657265,387.868652,-217.127289
16,0,-1.956803,1.961822,0.229055,-224.641693,195.329514,-68.657585,-1.173437,2.001567,-2.024198,-268.510193,264.127472,234.387146,-0.191961,-1.657470,-0.013203,76.649345,387.879059,-217.128815
