Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
568,0,0.074230,-1.538478,0.285873,-360.912720,-68.734352,-29.028381,1.624631,0.390496,2.952903,-411.083252,56.407604,165.384247,3.451135,-0.956490,1.057765,-170.826767,19.997831,-44.192093
569,0,0.075152,-1.541609,0.283742,-360.329041,-69.194977,-28.358150,1.621788,0.363096,2.946414,-410.852203,56.432091,165.537598,3.448001,-0.955517,1.063998,-170.075272,19.237604,-42.973679
570,0,0.071630,-1.541892,0.286619,-359.754913,-69.658859,-27.625263,1.620857,0.384748,2.951945,-410.593323,56.464279,165.740112,3.444947,-0.954610,1.070621,-169.325928,18.467384,-41.738033
571,0,0.069664,-1.545308,0.283759,-359.218353,-70.131401,-26.934311,1.616863,0.354704,2.945331,-410.338806,56.500786,165.910461,3.442046,-0.952874,1.078077,-168.568375,17.695902,-40.509789
572,0,0.067083,-1.545700,0.285693,-358.627045,-70.591316,-26.218306,1.616601,0.367829,2.948220,-410.100311,56.530529,166.068588,3.438815,-0.951641,1.085617,-167.812881,16.917591,-39.270203
573,0,0.066528,-1.547277,0.285623,-358.033600,-71.053719,-25.504507,1.612308,0.339951,2.942147,-409.847290,56.564129,166.255249,3.435610,-0.950590,1.092184,-167.054382,16.130445,-38.022114
574,0,0.065426,-1.549601,0.285375,-357.465515,-71.534836,-24.793703,1.612492,0.365506,2.948345,-409.576263,56.598881,166.447433,3.432340,-0.949633,1.099112,-166.299515,15.339017,-36.758778
575,0,0.062010,-1.550837,0.285100,-356.880463,-71.995544,-24.067226,1.611530,0.372457,2.950167,-409.336548,56.640881,166.625610,3.429241,-0.948107,1.105961,-165.544647,14.540860,-35.501144
576,0,0.061458,-1.553326,0.283788,-356.299469,-72.488899,-23.364729,1.608922,0.348274,2.944173,-409.118927,56.661480,166.769501,3.425967,-0.947389,1.112585,-164.782349,13.742106,-34.227825
577,0,0.059950,-1.551391,0.286753,-355.695404,-72.957657,-22.611807,1.601368,0.291980,2.931519,-408.840088,56.704842,166.956726,3.423460,-0.947239,1.118902,-163.999252,12.945736,-32.949585
578,0,0.059392,-1.554964,0.283385,-355.137054,-73.441078,-21.871777,1.604859,0.353137,2.946569,-408.585358,56.749889,167.162155,3.419827,-0.946931,1.127112,-163.199112,12.142190,-31.674280
579,0,0.056522,-1.555498,0.284323,-354.553650,-73.922897,-21.148895,1.602152,0.335074,2.942281,-408.353973,56.772453,167.337372,3.416668,-0.947046,1.133597,-162.417542,11.326872,-30.383631
580,0,0.054992,-1.555985,0.284270,-353.950500,-74.410034,-20.377472,1.601070,0.344052,2.944483,-408.085846,56.802700,167.509293,3.413315,-0.946909,1.140208,-161.640945,10.499974,-29.085754
581,0,0.054790,-1.559279,0.283594,-353.343140,-74.896088,-19.680830,1.596915,0.315766,2.938216,-407.832062,56.843105,167.697464,3.409714,-0.947073,1.147132,-160.870087,9.681465,-27.783957
582,0,0.052876,-1.558729,0.286269,-352.739624,-75.382309,-18.880985,1.597128,0.338447,2.943892,-407.569183,56.883614,167.899765,3.407001,-0.947278,1.153805,-160.113190,8.851473,-26.467287
583,0,0.050087,-1.563157,0.283346,-352.171539,-75.867432,-18.119743,1.594653,0.331561,2.942336,-407.307098,56.909599,168.079376,3.396973,-0.947331,1.155789,-159.237656,8.045300,-25.245501
584,0,0.047043,-1.565785,0.284629,-351.566956,-76.361526,-17.363779,1.592959,0.324492,2.940398,-407.062805,56.937004,168.246185,3.394553,-0.947213,1.161880,-158.455505,7.207559,-23.908419
585,0,,,,,,,1.594356,0.366164,2.950383,-406.786499,56.984493,168.462219,3.391244,-0.946748,1.168986,-157.649033,6.372612,-22.591026
586,0,-0.096121,-1.829878,0.353529,-349.124268,-78.500832,-12.716737,1.585833,0.295200,2.934866,-406.510345,57.027042,168.651474,3.386789,-0.947039,1.176229,-156.829575,5.545128,-21.276896
587,0,-0.099513,-1.832394,0.354016,-348.536224,-79.003487,-11.895451,1.584893,0.295920,2.934498,-406.274628,57.043610,168.822083,3.383437,-0.947460,1.183894,-156.023300,4.706111,-19.938334
