Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
424,0,0.365295,1.534194,0.780236,-366.930817,-27.154766,-53.062305,1.547429,-0.211059,2.816627,-459.147400,62.141201,154.676590,3.475698,-0.622676,1.037195,-198.906540,90.561493,-98.150787
425,0,0.364835,1.534546,0.781079,-366.610840,-27.075731,-52.639446,1.539950,-0.249547,2.800005,-458.923248,62.302414,154.810806,3.477216,-0.614430,1.037957,-198.715424,91.023552,-97.427536
426,0,0.358644,1.533075,0.782131,-366.176056,-27.000944,-52.179287,1.534287,-0.279323,2.786900,-458.740875,62.460342,154.923218,3.477415,-0.606781,1.040457,-198.509750,91.478760,-96.686188
427,0,0.358674,1.532635,0.782434,-365.884827,-26.905891,-51.736359,1.529516,-0.304936,2.774781,-458.573242,62.629715,155.023987,3.477027,-0.599783,1.042359,-198.306946,91.942169,-95.925095
428,0,0.354952,1.532048,0.783804,-365.499817,-26.817499,-51.278088,1.534524,-0.273797,2.789516,-458.362457,62.805981,155.183243,3.477355,-0.592191,1.043159,-198.103424,92.400230,-95.148567
429,0,0.351742,1.528753,0.784880,-365.076324,-26.716688,-50.812378,1.528983,-0.302954,2.776427,-458.193512,62.972984,155.286713,3.477455,-0.585520,1.045024,-197.884354,92.872025,-94.365959
430,0,0.351167,1.528602,0.785712,-364.757080,-26.621977,-50.381241,1.518221,-0.354627,2.752636,-457.981537,63.150772,155.433884,3.477391,-0.578428,1.046375,-197.665802,93.343178,-93.563873
431,0,0.346116,1.527751,0.788302,-364.293976,-26.524794,-49.888805,1.510756,-0.392047,2.734021,-457.797150,63.324638,155.543427,3.478281,-0.571396,1.048659,-197.426422,93.816444,-92.764175
432,0,0.344852,1.524749,0.788024,-363.938080,-26.403547,-49.411484,1.514904,-0.368570,2.745821,-457.603607,63.486507,155.685364,3.479353,-0.563682,1.050205,-197.182159,94.287254,-91.944885
433,0,0.340827,1.527574,0.790125,-363.519684,-26.293827,-48.924358,1.527398,-0.303104,2.777461,-457.397430,63.685043,155.843460,3.483094,-0.545182,1.036776,-196.878387,94.592201,-90.962112
434,0,0.338705,1.523183,0.789985,-363.092712,-26.180016,-48.442299,1.521649,-0.330994,2.764583,-457.213898,63.856014,155.967590,3.483238,-0.538821,1.040274,-196.640244,95.073189,-90.107933
435,0,0.336991,1.523736,0.791795,-362.712006,-26.060480,-47.960529,1.516016,-0.352992,2.754767,-457.004944,64.032364,156.108536,3.483441,-0.532530,1.042863,-196.388702,95.557831,-89.246819
436,0,0.333544,1.521597,0.794375,-362.258148,-25.933886,-47.441921,1.532658,-0.264107,2.796016,-456.813446,64.222046,156.246582,3.484406,-0.526257,1.045820,-196.125320,96.042076,-88.373535
437,0,0.332141,1.520495,0.794502,-361.864410,-25.810987,-46.958412,1.522840,-0.311217,2.775298,-456.602783,64.402512,156.396835,3.485695,-0.519188,1.047215,-195.849625,96.527908,-87.493294
438,0,0.328379,1.520022,0.795923,-361.378601,-25.669519,-46.442982,1.517032,-0.341600,2.760840,-456.406189,64.593163,156.529175,3.485561,-0.513474,1.049084,-195.587845,97.014969,-86.593025
439,0,0.326272,1.515893,0.796430,-360.961792,-25.525686,-45.938648,1.511316,-0.366121,2.750026,-456.216064,64.796280,156.672134,3.486055,-0.506910,1.051463,-195.304306,97.494247,-85.676979
440,0,0.322589,1.517502,0.799000,-360.482025,-25.383209,-45.411064,1.502051,-0.407726,2.730025,-456.014374,64.995834,156.833038,3.485706,-0.501038,1.054271,-195.019913,97.987404,-84.745071
441,0,0.320561,1.513295,0.799123,-360.018311,-25.236813,-44.886074,1.511552,-0.356662,2.755733,-455.793762,65.187477,157.001419,3.486703,-0.494977,1.057064,-194.718628,98.480087,-83.818405
442,0,0.316610,1.515181,0.802474,-359.542572,-25.085083,-44.366295,1.494627,-0.431612,2.719284,-455.588776,65.381577,157.152527,3.488935,-0.488729,1.058913,-194.414459,98.977516,-82.881805
443,0,0.315002,1.510417,0.801103,-359.062225,-24.936510,-43.834255,1.498946,-0.408859,2.731835,-455.386047,65.585335,157.302185,3.489609,-0.482757,1.062204,-194.111923,99.473785,-81.931564
444,0,0.311358,1.512509,0.804465,-358.587585,-24.779919,-43.275276,1.491904,-0.438914,2.716557,-455.185822,65.790901,157.447479,3.489057,-0.476590,1.065663,-193.794128,99.977020,-80.948982
445,0,0.309081,1.506975,0.803835,-358.081787,-24.623934,-42.749153,1.482611,-0.475812,2.698128,-454.968140,65.996971,157.608383,3.490050,-0.470213,1.067960,-193.475281,100.468750,-79.973610
446,0,0.305398,1.508902,0.806928,-357.583984,-24.463337,-42.194496,1.487864,-0.448695,2.713294,-454.734283,66.204033,157.768661,3.491427,-0.464392,1.071225,-193.131821,100.981758,-79.005409
447,0,0.303693,1.503714,0.807319,-357.072540,-24.289518,-41.633129,1.493012,-0.420589,2.728456,-454.530243,66.413116,157.912140,3.493503,-0.458507,1.072863,-192.807785,101.492058,-78.007637
448,0,0.300060,1.505361,0.809225,-356.542603,-24.132233,-41.080990,1.478520,-0.483369,2.696469,-454.321381,66.639206,158.099960,3.493205,-0.452704,1.075909,-192.476273,101.996727,-76.976517
449,0,0.297964,1.500203,0.809679,-356.054199,-23.951828,-40.520996,1.477527,-0.484079,2.697302,-454.108582,66.868690,158.281036,3.495399,-0.447078,1.077372,-192.130585,102.507309,-75.959778
450,0,0.295600,1.502059,0.812013,-355.514404,-23.768471,-39.935551,1.482141,-0.460165,2.710755,-453.896118,67.086327,158.416687,3.496583,-0.441025,1.080340,-191.786057,103.019196,-74.932625
451,0,0.291939,1.496130,0.811998,-354.960938,-23.601719,-39.363045,1.482476,-0.453461,2.714930,-453.684570,67.302330,158.588501,3.497334,-0.435444,1.084250,-191.417847,103.533577,-73.882408
452,0,0.289830,1.497412,0.815010,-354.429535,-23.421093,-38.803192,1.488977,-0.414465,2.736161,-453.440613,67.525383,158.782791,3.498234,-0.430018,1.086140,-191.059601,104.045891,-72.841957
453,0,0.287176,1.494344,0.817127,-353.870148,-23.236366,-38.208923,1.489701,-0.409077,2.739155,-453.223022,67.753693,158.919952,3.499892,-0.423859,1.088789,-190.689758,104.560127,-71.781364
454,0,0.285455,1.493623,0.817595,-353.335144,-23.050953,-37.631790,1.492021,-0.394084,2.747737,-453.004852,67.983826,159.091248,3.501509,-0.418706,1.092353,-190.309586,105.086761,-70.695091
455,0,0.280326,1.492766,0.817842,-352.727997,-22.862762,-37.027584,1.483761,-0.429893,2.731041,-452.777649,68.227936,159.295822,3.502135,-0.413217,1.094597,-189.934692,105.603798,-69.618118
456,0,0.280195,1.488072,0.819761,-352.222534,-22.674292,-36.445839,1.490910,-0.392011,2.750470,-452.558868,68.453232,159.453918,3.502745,-0.407507,1.099198,-189.539673,106.135765,-68.523163
457,0,0.276566,1.488093,0.822669,-351.584961,-22.480267,-35.829048,1.500847,-0.331781,2.780993,-452.317505,68.693771,159.648376,3.505317,-0.402053,1.101335,-189.132462,106.660568,-67.433647
458,0,0.275125,1.484565,0.822989,-351.040527,-22.287777,-35.231071,1.494194,-0.361063,2.767956,-452.086761,68.931381,159.833496,3.504954,-0.396884,1.103865,-188.746750,107.179916,-66.304298
459,0,0.270670,1.483336,0.824869,-350.426361,-22.087982,-34.601089,1.485610,-0.401345,2.748860,-451.862457,69.181374,159.988647,3.505365,-0.391128,1.109851,-188.337814,107.715324,-65.177032
460,0,0.267642,1.482224,0.826076,-349.823181,-21.883169,-33.981720,1.489317,-0.374611,2.763396,-451.615601,69.426338,160.198364,3.508038,-0.385662,1.109828,-187.935913,108.256393,-64.054649
461,0,0.267301,1.478824,0.827694,-349.253845,-21.676483,-33.373230,1.482232,-0.405574,2.749331,-451.376404,69.669601,160.387177,3.509246,-0.379621,1.112951,-187.526566,108.791634,-62.887341
462,0,0.263179,1.476919,0.830136,-348.585510,-21.483377,-32.730015,1.483821,-0.393136,2.756768,-451.145813,69.934731,160.573715,3.509998,-0.374591,1.115414,-187.112350,109.323662,-61.729416
