Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-1.952411,1.973585,0.165743,-225.924225,179.468384,-47.297718,-0.795146,2.161137,-1.915645,-284.140686,250.744843,247.432968,-0.139307,-1.921158,0.051782,67.679291,386.708710,-187.632965
2,0,-1.952380,1.973060,0.164986,-225.868195,179.383621,-47.201538,-0.796082,2.164520,-1.913175,-284.138489,250.765594,247.475693,-0.139086,-1.924108,0.053212,67.750725,386.513031,-187.328857
3,0,-1.952458,1.972301,0.164478,-225.822601,179.301056,-47.102261,-0.797467,2.170617,-1.908669,-284.143158,250.782730,247.526962,-0.140136,-1.921906,0.047430,67.889374,386.300385,-186.977188
4,0,-1.952739,1.971751,0.163978,-225.768005,179.222351,-47.012398,-0.797548,2.169647,-1.909693,-284.149261,250.798401,247.574173,-0.143036,-1.924064,0.040752,68.116196,386.073822,-186.563614
5,0,-1.953364,1.971091,0.163597,-225.719131,179.138626,-46.919476,-0.795096,2.154050,-1.922042,-284.149750,250.821091,247.624069,-0.145526,-1.927330,0.038695,68.249863,385.863983,-186.199799
6,0,-1.953517,1.970828,0.163251,-225.669647,179.048599,-46.819862,-0.796201,2.158591,-1.918751,-284.151031,250.842453,247.668579,-0.145975,-1.931047,0.041132,68.309761,385.663391,-185.889664
7,0,-1.954133,1.970028,0.163196,-225.609940,178.962814,-46.720505,-0.797527,2.164737,-1.914102,-284.155731,250.857773,247.716751,-0.146497,-1.930505,0.041558,68.361382,385.461761,-185.601624
8,0,-1.954256,1.969922,0.162705,-225.545547,178.879532,-46.622814,-0.798528,2.169335,-1.910655,-284.154022,250.878189,247.765411,-0.148554,-1.936047,0.039429,68.539825,385.251129,-185.205429
9,0,-1.954620,1.969508,0.162586,-225.489456,178.802856,-46.515514,-0.799085,2.171671,-1.908980,-284.159637,250.895554,247.814346,-0.149583,-1.938033,0.037036,68.706177,385.040924,-184.816895
10,0,-1.954739,1.969203,0.161945,-225.429077,178.724121,-46.415680,-0.799602,2.173816,-1.907400,-284.165344,250.916122,247.868439,-0.150507,-1.938929,0.035106,68.877022,384.825073,-184.441223
11,0,-1.954909,1.969111,0.161489,-225.368149,178.646729,-46.316227,-0.799652,2.172992,-1.908263,-284.165558,250.935287,247.920685,-0.150971,-1.937676,0.035179,68.961937,384.614594,-184.142685
12,0,-1.954773,1.968912,0.161304,-225.294891,178.567902,-46.213844,-0.799104,2.169197,-1.911419,-284.173340,250.954025,247.976776,-0.153178,-1.942780,0.033152,69.160858,384.401703,-183.728561
13,0,-1.954837,1.968767,0.161008,-225.213287,178.491119,-46.109760,-0.797804,2.161144,-1.917884,-284.181519,250.974564,248.031464,-0.154939,-1.945582,0.030976,69.301514,384.181396,-183.333694
14,0,-1.954839,1.968079,0.160078,-225.143265,178.410599,-45.993885,-0.797451,2.158195,-1.920482,-284.192963,250.989822,248.089859,-0.155379,-1.948342,0.031972,69.418800,383.977844,-182.986893
15,0,-1.955100,1.967255,0.159224,-225.071594,178.327850,-45.874676,-0.798237,2.161508,-1.918054,-284.199402,251.010483,248.147415,-0.155245,-1.947112,0.033357,69.527954,383.762634,-182.667496
16,0,-1.955166,1.966980,0.158418,-225.003616,178.251587,-45.764477,-0.799855,2.169858,-1.911803,-284.205902,251.033875,248.203522,-0.156642,-1.951520,0.030438,69.779831,383.533264,-182.240097
17,0,-1.955957,1.966487,0.157830,-224.944748,178.167786,-45.653576,-0.796866,2.152457,-1.925534,-284.210052,251.056580,248.261383,-0.157659,-1.951536,0.026961,69.978912,383.304047,-181.819199
18,0,-1.956332,1.966425,0.156954,-224.873413,178.083923,-45.537292,-0.798815,2.162741,-1.917756,-284.212341,251.076813,248.319244,-0.158814,-1.953271,0.026981,70.098465,383.083832,-181.472595
19,0,-1.956665,1.966051,0.156465,-224.797546,178.007446,-45.425194,-0.797276,2.153405,-1.925172,-284.210144,251.102921,248.371643,-0.158988,-1.954707,0.030070,70.185493,382.879456,-181.144684
20,0,-1.956731,1.965773,0.155741,-224.721893,177.922302,-45.309338,-0.799181,2.164013,-1.917087,-284.211639,251.120300,248.425858,-0.161062,-1.959465,0.029326,70.419289,382.633392,-180.723297
21,0,-1.956548,1.965710,0.155052,-224.647827,177.835876,-45.197300,-0.796566,2.148146,-1.929590,-284.217255,251.141098,248.480789,-0.162289,-1.958200,0.023633,70.703644,382.386536,-180.279282
