Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
30,0,-0.956415,2.429385,-0.205222,-481.723145,-73.934715,-64.853447,-1.936255,0.182613,0.665770,-467.641632,109.863342,275.024963,-2.055521,2.185622,0.628088,-312.473053,-114.020386,-327.825775
31,0,-0.956540,2.429558,-0.205356,-481.711823,-73.924026,-64.849434,-1.937876,0.182051,0.666154,-467.616821,109.875610,275.031403,-2.055557,2.185188,0.628492,-312.499115,-113.999855,-327.853333
32,0,-0.956356,2.429858,-0.205613,-481.696014,-73.906761,-64.844429,-1.948120,0.178580,0.667910,-467.591431,109.889771,275.032471,-2.055601,2.185488,0.628558,-312.531921,-113.985680,-327.867401
33,0,-0.957070,2.429758,-0.205216,-481.685120,-73.899155,-64.832024,-1.945518,0.179484,0.667579,-467.569427,109.902054,275.040680,-2.055667,2.185551,0.628824,-312.561371,-113.970268,-327.889130
34,0,-0.956964,2.429643,-0.204851,-481.673889,-73.883141,-64.826645,-1.945941,0.179347,0.667735,-467.545197,109.918297,275.041626,-2.055710,2.185386,0.628912,-312.591217,-113.958206,-327.909973
35,0,-0.957146,2.429759,-0.205010,-481.654602,-73.870544,-64.820847,-1.945866,0.179395,0.667827,-467.524292,109.928963,275.045807,-2.056230,2.185831,0.628866,-312.631439,-113.944107,-327.920868
36,0,-0.957335,2.429928,-0.204967,-481.638977,-73.855629,-64.818100,-1.950120,0.177991,0.668600,-467.496918,109.948402,275.047455,-2.056694,2.185646,0.628861,-312.655579,-113.922729,-327.957855
37,0,-0.957695,2.430050,-0.204802,-481.623871,-73.849632,-64.804985,-1.960135,0.174522,0.670313,-467.464722,109.964920,275.047760,-2.057463,2.185670,0.628740,-312.693756,-113.909447,-327.975861
38,0,-0.957997,2.430324,-0.204692,-481.609619,-73.835121,-64.798790,-1.956611,0.175681,0.669893,-467.440216,109.984627,275.049255,-2.057457,2.185699,0.628924,-312.718964,-113.893036,-327.997192
39,0,-0.958489,2.430552,-0.204628,-481.588806,-73.826141,-64.790474,-1.950551,0.177782,0.668916,-467.421783,110.001907,275.052521,-2.058296,2.185994,0.628447,-312.748810,-113.877708,-328.020081
40,0,-0.958353,2.430459,-0.204707,-481.561646,-73.811111,-64.788307,-1.956751,0.175677,0.670063,-467.395996,110.012787,275.055542,-2.058221,2.185951,0.628487,-312.774811,-113.868195,-328.040070
41,0,-0.958749,2.430759,-0.204572,-481.544617,-73.799606,-64.777359,-1.958673,0.174986,0.670410,-467.368713,110.037788,275.054230,-2.059026,2.185960,0.628611,-312.796967,-113.854088,-328.057434
42,0,-0.958913,2.430694,-0.204294,-481.526794,-73.791214,-64.769119,-1.968039,0.171793,0.671991,-467.342743,110.055092,275.051758,-2.059149,2.186048,0.628349,-312.822205,-113.842369,-328.077759
43,0,-0.959336,2.430949,-0.204237,-481.505066,-73.778534,-64.757889,-1.962153,0.173837,0.671113,-467.314789,110.076744,275.055573,-2.059547,2.186058,0.628449,-312.846619,-113.836403,-328.085632
44,0,-0.959613,2.430949,-0.204445,-481.481140,-73.768921,-64.748947,-1.952344,0.177215,0.669642,-467.287292,110.094368,275.053619,-2.059699,2.186173,0.628660,-312.862488,-113.826279,-328.111450
45,0,-0.959483,2.431181,-0.204344,-481.455200,-73.759010,-64.741287,-1.952124,0.177318,0.669727,-467.256714,110.111794,275.055267,-2.059843,2.186384,0.628723,-312.880981,-113.819489,-328.116699
46,0,-0.959900,2.431365,-0.204595,-481.425232,-73.749306,-64.734741,-1.959852,0.174645,0.671077,-467.229919,110.129105,275.056610,-2.060131,2.186258,0.628762,-312.899445,-113.816986,-328.131195
47,0,-0.960224,2.431288,-0.204453,-481.399872,-73.736946,-64.719482,-1.946779,0.179171,0.668986,-467.195801,110.153488,275.052521,-2.059763,2.186476,0.629296,-312.902954,-113.809883,-328.147125
48,0,-0.960545,2.431733,-0.204576,-481.371704,-73.731468,-64.708786,-1.941480,0.181020,0.668240,-467.164337,110.178505,275.053040,-2.059771,2.186460,0.629304,-312.919037,-113.813210,-328.149872
49,0,-0.960994,2.431717,-0.204633,-481.345245,-73.724586,-64.696236,-1.939175,0.181860,0.667987,-467.124084,110.200256,275.046478,-2.059587,2.186601,0.629722,-312.928650,-113.810486,-328.159210
50,0,-0.961802,2.431976,-0.204346,-481.315704,-73.716217,-64.679634,-1.955403,0.176370,0.670772,-467.097595,110.222130,275.056610,-2.059939,2.186758,0.629504,-312.937042,-113.806778,-328.173279
51,0,-0.962230,2.432047,-0.204563,-481.285156,-73.708687,-64.665810,-1.938824,0.182002,0.668158,-467.064941,110.241188,275.056061,-2.059669,2.186928,0.629873,-312.943817,-113.810059,-328.174316
52,0,-0.962635,2.432137,-0.204415,-481.253906,-73.704086,-64.645874,-1.944016,0.180309,0.669064,-467.025787,110.270294,275.058197,-2.059378,2.186854,0.629981,-312.943848,-113.806877,-328.181610
53,0,-0.963804,2.432230,-0.203953,-481.222046,-73.700325,-64.628555,-1.942964,0.180721,0.668951,-466.999573,110.291618,275.061768,-2.059651,2.186980,0.629962,-312.946838,-113.807007,-328.189240
54,0,-0.963277,2.432401,-0.204290,-481.189545,-73.685684,-64.612823,-1.949824,0.178449,0.670059,-466.963715,110.320625,275.067230,-2.059607,2.187127,0.629830,-312.956390,-113.807381,-328.191956
55,0,-0.964224,2.432619,-0.204190,-481.155609,-73.679169,-64.595428,-1.947636,0.179179,0.669833,-466.931305,110.342796,275.071167,-2.059372,2.187068,0.630281,-312.949493,-113.812401,-328.194885
56,0,-0.964167,2.432396,-0.204233,-481.123993,-73.673149,-64.575989,-1.959496,0.175128,0.671812,-466.903534,110.369492,275.080841,-2.059152,2.187467,0.629974,-312.955902,-113.815422,-328.190216
57,0,-0.964507,2.432351,-0.204410,-481.081512,-73.661636,-64.563034,-1.967334,0.172446,0.673156,-466.880371,110.392464,275.089020,-2.058945,2.187506,0.630267,-312.955750,-113.819283,-328.187225
58,0,-0.964552,2.432584,-0.204604,-481.042023,-73.654900,-64.546669,-1.955927,0.176355,0.671398,-466.848389,110.416832,275.096344,-2.059076,2.187373,0.630490,-312.952484,-113.827423,-328.190216
59,0,-0.964381,2.432310,-0.204665,-481.007996,-73.646248,-64.527122,-1.963095,0.173904,0.672636,-466.823364,110.441460,275.102753,-2.058919,2.187870,0.630412,-312.960114,-113.834747,-328.176514
60,0,-0.964830,2.432641,-0.204701,-480.972046,-73.638412,-64.505432,-1.966436,0.172669,0.673325,-466.798492,110.464607,275.112488,-2.058860,2.187814,0.630209,-312.957489,-113.838600,-328.179596
61,0,-0.964877,2.432550,-0.204550,-480.937561,-73.634109,-64.482254,-1.965543,0.172996,0.673213,-466.767609,110.493469,275.120361,-2.058779,2.188140,0.630329,-312.959747,-113.855026,-328.163788
62,0,-0.965298,2.432546,-0.204767,-480.890930,-73.621689,-64.466919,-1.964743,0.173129,0.673267,-466.745453,110.512573,275.132690,-2.058588,2.188115,0.630424,-312.944458,-113.859322,-328.167725
63,0,-0.965599,2.432436,-0.204781,-480.843292,-73.614906,-64.450012,-1.977126,0.168800,0.675277,-466.717438,110.537918,275.145813,-2.058526,2.188212,0.630515,-312.933960,-113.871918,-328.162872
64,0,-0.966659,2.432662,-0.204734,-480.805542,-73.613144,-64.415733,-1.979716,0.167828,0.675821,-466.690948,110.562302,275.157257,-2.058292,2.188667,0.630203,-312.940460,-113.890831,-328.145813
65,0,-0.966494,2.432551,-0.204841,-480.762787,-73.609390,-64.396179,-1.968019,0.171825,0.674005,-466.660461,110.585617,275.169647,-2.058524,2.188567,0.630309,-312.925262,-113.905968,-328.137939
66,0,-0.966974,2.432124,-0.204536,-480.715057,-73.602417,-64.368950,-1.960981,0.174132,0.672895,-466.629486,110.613564,275.177246,-2.057927,2.188900,0.630192,-312.917694,-113.925858,-328.117126
67,0,-0.966631,2.432040,-0.204818,-480.671753,-73.596336,-64.350433,-1.968453,0.171508,0.674207,-466.602448,110.634689,275.189850,-2.057523,2.189062,0.630564,-312.906433,-113.949745,-328.101410
68,0,-0.966794,2.432241,-0.205022,-480.630829,-73.598961,-64.322128,-1.979125,0.167757,0.675941,-466.571167,110.659767,275.199127,-2.057585,2.188904,0.630412,-312.886322,-113.967873,-328.094025
69,0,-0.966981,2.432364,-0.205182,-480.578583,-73.588074,-64.301834,-1.972652,0.169943,0.675006,-466.547638,110.685402,275.209747,-2.057239,2.189483,0.630307,-312.871643,-113.989899,-328.073425
70,0,-0.967204,2.432164,-0.205150,-480.536652,-73.589287,-64.272163,-1.967422,0.171696,0.674270,-466.522552,110.706078,275.221924,-2.056914,2.189163,0.630906,-312.847961,-114.011589,-328.058411
71,0,-0.967674,2.432267,-0.205404,-480.489746,-73.582550,-64.244461,-1.968576,0.171153,0.674648,-466.497498,110.726799,275.236481,-2.056575,2.189592,0.630548,-312.828369,-114.039398,-328.034515
72,0,-0.967899,2.432634,-0.205269,-480.446167,-73.584267,-64.214417,-1.968780,0.171117,0.674721,-466.468933,110.754608,275.244110,-2.056269,2.189878,0.630681,-312.809845,-114.068230,-328.014038
73,0,-0.968360,2.432640,-0.205688,-480.401642,-73.581886,-64.189964,-1.973424,0.169379,0.675568,-466.436249,110.782379,275.253357,-2.055641,2.189785,0.631197,-312.772461,-114.085579,-328.001556
74,0,-0.968563,2.432941,-0.205634,-480.359589,-73.581841,-64.157639,-1.966135,0.171947,0.674533,-466.409912,110.810104,275.259216,-2.055174,2.190132,0.630874,-312.746857,-114.115669,-327.973389
75,0,-0.969211,2.433041,-0.205683,-480.313477,-73.580818,-64.130875,-1.965689,0.171930,0.674614,-466.381622,110.840881,275.269531,-2.054476,2.190109,0.631356,-312.711609,-114.149414,-327.953033
76,0,-0.969371,2.432836,-0.205847,-480.273346,-73.578346,-64.104843,-1.957844,0.174653,0.673399,-466.349274,110.870552,275.278229,-2.054312,2.190170,0.631624,-312.673004,-114.175652,-327.932922
77,0,-0.969532,2.432805,-0.205590,-480.230347,-73.576225,-64.077843,-1.957952,0.174605,0.673526,-466.318359,110.902260,275.283203,-2.053934,2.190089,0.631813,-312.633972,-114.199387,-327.917480
78,0,-0.969838,2.432971,-0.206019,-480.178070,-73.568481,-64.061058,-1.962207,0.173016,0.674264,-466.287262,110.937706,275.288696,-2.053414,2.190073,0.632418,-312.591461,-114.225075,-327.896637
79,0,-0.969875,2.432847,-0.206125,-480.131165,-73.565437,-64.034660,-1.952973,0.176148,0.672947,-466.247375,110.968246,275.294556,-2.054103,2.190485,0.631642,-312.563660,-114.252075,-327.875458
80,0,-0.970073,2.432984,-0.206392,-480.075378,-73.554344,-64.022034,-1.958070,0.174349,0.673821,-466.213287,111.007568,275.297638,-2.054302,2.190292,0.631478,-312.517548,-114.265251,-327.868103
81,0,-0.969509,2.432761,-0.207234,-480.017761,-73.546791,-64.003654,-1.965818,0.171524,0.675185,-466.181000,111.036903,275.304901,-2.054287,2.190460,0.630962,-312.490112,-114.296684,-327.834961
82,0,-0.969031,2.432938,-0.207490,-479.962494,-73.536690,-63.989552,-1.961006,0.173158,0.674505,-466.149963,111.073410,275.311493,-2.054571,2.190378,0.630998,-312.446503,-114.322906,-327.813721
83,0,-0.969082,2.432945,-0.207497,-479.904480,-73.530228,-63.965515,-1.962332,0.172609,0.674868,-466.108429,111.115349,275.312012,-2.054898,2.190687,0.630779,-312.405365,-114.345673,-327.796814
84,0,-0.969106,2.432958,-0.207828,-479.854523,-73.524048,-63.944096,-1.953658,0.175493,0.673621,-466.075134,111.147797,275.315857,-2.054776,2.190710,0.630277,-312.376190,-114.377319,-327.762268
