Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.624182,2.445688,-0.153334,-509.068726,-76.261269,-85.817444,3.345947,-0.834698,-1.595107,-434.606323,92.487717,246.892426,-1.169796,2.198071,0.871365,-358.443054,-138.813568,-361.338440
2,0,-0.625538,2.445048,-0.152918,-508.952545,-76.338737,-85.747955,3.384324,-0.915303,-1.611511,-434.584808,92.511330,246.915939,-1.170776,2.197799,0.870743,-358.250702,-138.893021,-361.206909
3,0,-0.627162,2.444808,-0.152415,-508.843018,-76.424049,-85.673409,3.420179,-0.998933,-1.627069,-434.574249,92.528641,246.932236,-1.172336,2.197584,0.870268,-358.048920,-138.965576,-361.099457
4,0,-0.627410,2.444788,-0.152812,-508.721008,-76.500504,-85.607704,3.453673,-1.085532,-1.641553,-434.574799,92.540771,246.953522,-1.172925,2.197324,0.870417,-357.834290,-139.039154,-360.977478
5,0,-0.627434,2.444553,-0.153299,-508.584015,-76.574211,-85.541618,3.484459,-1.175182,-1.654825,-434.571686,92.561501,246.968048,-1.174415,2.197547,0.870219,-357.615845,-139.113312,-360.850128
6,0,-0.628200,2.444137,-0.153919,-508.447632,-76.650536,-85.476448,3.513136,-1.270880,-1.666582,-434.573059,92.575867,246.982925,-1.175847,2.197153,0.869013,-357.400879,-139.194107,-360.723083
7,0,-0.628856,2.443291,-0.153799,-508.305145,-76.725876,-85.409225,3.534760,-1.353870,-1.675346,-434.588928,92.607758,246.997574,-1.177187,2.197059,0.868597,-357.192413,-139.272156,-360.592316
8,0,-0.630259,2.443018,-0.153891,-508.170837,-76.805679,-85.336914,3.553973,-1.439545,-1.682573,-434.592560,92.633690,247.010956,-1.177865,2.197052,0.868440,-356.965820,-139.359177,-360.466370
9,0,-0.631323,2.442670,-0.154220,-508.043457,-76.891464,-85.250938,3.570588,-1.527802,-1.688263,-434.599548,92.662361,247.026871,-1.178829,2.197130,0.867911,-356.711914,-139.429108,-360.354309
10,0,-0.632221,2.442296,-0.154304,-507.915070,-76.975693,-85.163513,3.581832,-1.599769,-1.691905,-434.618225,92.708076,247.029694,-1.180315,2.197228,0.867335,-356.478760,-139.517395,-360.211670
11,0,-0.633349,2.442088,-0.154517,-507.775604,-77.059135,-85.081184,3.592111,-1.678516,-1.694536,-434.601349,92.746193,247.071304,-1.181474,2.197073,0.866523,-356.272247,-139.613846,-360.055298
12,0,-0.634338,2.441871,-0.154551,-507.613525,-77.142433,-85.014885,3.599759,-1.754259,-1.695687,-434.599701,92.798912,247.103165,-1.182409,2.197245,0.866654,-356.050751,-139.710892,-359.882172
