Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,0.318688,-1.881011,0.695109,-216.218918,18.247322,28.362368,1.537336,-0.046437,2.866409,-328.588562,106.608803,197.061890,3.707065,0.045453,0.836959,-80.819824,185.477829,21.530462
2,0,0.320300,-1.884810,0.696328,-215.548431,18.501337,29.374033,1.543143,0.017664,2.890203,-328.484314,107.040787,197.337204,3.706107,0.049195,0.847525,-80.312706,185.841843,23.352623
3,0,0.319856,-1.892097,0.698489,-214.840744,18.776514,30.427143,1.546887,0.069606,2.908422,-328.382477,107.504425,197.604065,3.706272,0.054574,0.855098,-79.816048,186.209976,25.191328
4,0,0.318102,-1.894501,0.698891,-214.159698,19.027935,31.452789,1.549934,0.129438,2.928990,-328.282196,107.959793,197.891983,3.705074,0.058219,0.864927,-79.318413,186.570053,27.042364
5,0,0.318464,-1.899523,0.701685,-213.480698,19.303967,32.477173,1.551946,0.184031,2.946209,-328.153259,108.428131,198.179916,3.704465,0.062598,0.872573,-78.804466,186.938583,28.894642
6,0,0.315591,-1.905764,0.703645,-212.772110,19.572460,33.522163,1.553756,0.236344,2.961657,-328.072113,108.882164,198.437851,3.704102,0.067392,0.881591,-78.313316,187.299530,30.746515
7,0,0.317164,-1.910049,0.704209,-212.130264,19.836952,34.535248,1.557070,0.332662,2.986866,-327.951050,109.367294,198.756607,3.703124,0.072050,0.892314,-77.798454,187.669403,32.591904
8,0,0.315821,-1.915491,0.706707,-211.409668,20.120275,35.622864,1.560061,0.429309,3.007841,-327.839661,109.813278,199.003342,3.702253,0.076268,0.901834,-77.293625,188.041656,34.437119
9,0,0.314409,-1.918135,0.706879,-210.709290,20.408949,36.682674,1.547907,0.314008,2.987017,-327.714508,110.315529,199.349243,3.701127,0.080267,0.911403,-76.797363,188.404709,36.297024
10,0,0.315602,-1.923613,0.710277,-210.045639,20.693487,37.747089,1.549293,0.380724,3.002573,-327.615112,110.776741,199.582382,3.701333,0.085640,0.919423,-76.299767,188.769989,38.157284
11,0,0.312665,-1.929947,0.711584,-209.317230,20.961151,38.788456,1.540289,0.304080,2.988400,-327.486176,111.266571,199.901825,3.700096,0.089380,0.928121,-75.788643,189.141556,40.025131
12,0,0.313362,-1.933489,0.714475,-208.673706,21.265980,39.866169,1.541507,0.385114,3.007915,-327.388306,111.748123,200.177734,3.699668,0.093970,0.936360,-75.287621,189.504379,41.898361
13,0,0.312291,-1.937866,0.716889,-207.941528,21.563910,40.971535,1.535474,0.340384,3.000117,-327.244232,112.231339,200.480438,3.698885,0.098066,0.944901,-74.795029,189.878799,43.759850
