Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
142,0,0.026345,-1.813014,0.361315,-343.018219,-49.774529,-27.100262,1.646748,0.729377,2.858140,-401.793396,77.414543,166.057098,3.356536,-0.692232,1.371162,-165.739716,55.454643,-29.918440
143,0,0.023225,-1.814447,0.360618,-342.637085,-50.127697,-26.505909,1.643223,0.703091,2.855996,-401.489868,77.383545,166.190552,3.349523,-0.691748,1.384173,-165.334549,55.130646,-28.661001
144,0,0.023714,-1.820430,0.361740,-342.178528,-50.483757,-25.888985,1.643491,0.713564,2.857148,-401.183868,77.357956,166.344223,3.349870,-0.688846,1.388671,-165.001572,54.749329,-27.322525
145,0,0.020990,-1.821070,0.361004,-341.806488,-50.829651,-25.282476,1.647009,0.747549,2.859798,-400.918121,77.319870,166.459412,3.345423,-0.687315,1.398686,-164.594345,54.401566,-26.028057
146,0,0.021235,-1.826720,0.360850,-341.355896,-51.199646,-24.669821,1.645983,0.749151,2.859879,-400.609039,77.271919,166.596222,3.346868,-0.684860,1.400999,-164.266556,54.008118,-24.668930
147,0,0.018133,-1.829628,0.363032,-340.910706,-51.542679,-23.994858,1.647130,0.759553,2.860031,-400.299377,77.238617,166.716568,3.341491,-0.683292,1.412561,-163.847931,53.666344,-23.380827
148,0,0.018324,-1.832927,0.361062,-340.507263,-51.911037,-23.408077,1.641036,0.712511,2.856292,-399.999695,77.201637,166.885101,3.340609,-0.681727,1.418004,-163.496399,53.272205,-22.020071
149,0,0.015726,-1.835770,0.364806,-340.030151,-52.264271,-22.717829,1.640934,0.717419,2.856841,-399.698883,77.179115,167.025223,3.335659,-0.680515,1.429499,-163.093842,52.909081,-20.715305
150,0,0.013560,-1.840678,0.362108,-339.623016,-52.644104,-22.108690,1.641743,0.731700,2.858187,-399.409363,77.153931,167.189636,3.336802,-0.677462,1.432807,-162.728683,52.503212,-19.339586
151,0,0.012781,-1.840351,0.366127,-339.142792,-53.004536,-21.416245,1.643243,0.750190,2.859571,-399.106476,77.128059,167.315491,3.331300,-0.676910,1.442839,-162.333282,52.126099,-17.991964
152,0,0.009255,-1.850059,0.363826,-338.695160,-53.385090,-20.759785,1.636220,0.688963,2.853659,-398.808533,77.087425,167.463181,3.329780,-0.674085,1.450640,-161.940460,51.727398,-16.626999
