Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,2.560043,-2.444381,-0.314732,-219.776489,204.609604,-59.425045,1.114347,-2.111382,2.278816,-300.332916,267.521332,247.939529,-0.578514,-1.923343,-0.487062,57.620178,373.573456,-211.271133
2,0,2.560061,-2.444610,-0.314583,-219.771286,204.608566,-59.415024,1.114254,-2.095406,2.303995,-300.332520,267.516357,247.939178,-0.578398,-1.923800,-0.487344,57.617355,373.575958,-211.261856
3,0,2.559786,-2.444867,-0.314832,-219.769699,204.606674,-59.407871,1.114026,-2.076467,2.333168,-300.327942,267.515381,247.941818,-0.578344,-1.923294,-0.487206,57.621925,373.576874,-211.259537
4,0,2.559904,-2.444531,-0.314759,-219.765213,204.601776,-59.400684,1.113865,-2.063934,2.351972,-300.328857,267.510284,247.949707,-0.578379,-1.923735,-0.486992,57.620888,373.581787,-211.259354
5,0,2.559766,-2.444964,-0.314764,-219.762833,204.600052,-59.394310,1.113691,-2.056763,2.362858,-300.327515,267.518616,247.950470,-0.578317,-1.923466,-0.486990,57.617573,373.576813,-211.258224
6,0,2.559707,-2.445353,-0.314658,-219.759750,204.595245,-59.384537,1.113464,-2.047496,2.376557,-300.320648,267.514740,247.958206,-0.578595,-1.923795,-0.486917,57.615936,373.582977,-211.254242
7,0,2.559651,-2.445291,-0.314685,-219.751907,204.591446,-59.377384,1.113174,-2.037832,2.390728,-300.316681,267.512329,247.960754,-0.578398,-1.924054,-0.487180,57.613728,373.589752,-211.249969
8,0,2.559528,-2.445524,-0.314684,-219.750565,204.588287,-59.369461,1.113187,-2.038137,2.390389,-300.311249,267.506287,247.964478,-0.578521,-1.924046,-0.487280,57.610168,373.591797,-211.247986
9,0,2.559563,-2.445688,-0.315155,-219.748032,204.584061,-59.365101,1.112842,-2.032143,2.399300,-300.310455,267.500305,247.968613,-0.578578,-1.923745,-0.487281,57.614887,373.590179,-211.253265
10,0,2.559219,-2.446264,-0.314829,-219.746246,204.579346,-59.357273,1.112398,-2.021794,2.414145,-300.306824,267.498779,247.968613,-0.578717,-1.924172,-0.487089,57.599918,373.594788,-211.252991
