Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.805213,2.363471,-0.399646,-527.968933,-69.421913,-54.335491,-1.891463,0.105204,0.539397,-550.761841,133.139465,268.256897,2.210688,-1.980731,-0.750889,-337.826599,-139.200317,-306.144073
2,0,-0.805034,2.363419,-0.399872,-527.948730,-69.452202,-54.308655,-1.884223,0.107206,0.538644,-550.735718,133.142593,268.259735,2.211160,-1.980787,-0.749184,-337.813965,-139.248093,-306.120117
3,0,-0.805517,2.363663,-0.400188,-527.925171,-69.482681,-54.282673,-1.886413,0.106595,0.538799,-550.710632,133.147598,268.264221,2.211569,-1.980751,-0.748389,-337.800812,-139.304993,-306.075134
4,0,-0.805480,2.363639,-0.400465,-527.901855,-69.513237,-54.257324,-1.887185,0.106370,0.538902,-550.685242,133.147583,268.268127,2.211384,-1.980862,-0.748300,-337.771210,-139.355942,-306.045715
5,0,-0.805612,2.363712,-0.400001,-527.877014,-69.545670,-54.227459,-1.885138,0.106921,0.538696,-550.657898,133.147415,268.274902,2.211791,-1.980912,-0.747587,-337.754272,-139.409927,-305.996490
6,0,-0.805341,2.363442,-0.400272,-527.850342,-69.579964,-54.205513,-1.890294,0.105457,0.539148,-550.636841,133.145966,268.281921,2.211333,-1.981698,-0.747712,-337.722504,-139.470627,-305.948242
7,0,-0.805496,2.363348,-0.400595,-527.829468,-69.614220,-54.180042,-1.887843,0.106099,0.538995,-550.613708,133.143814,268.287994,2.211393,-1.981436,-0.747230,-337.697052,-139.528076,-305.911072
8,0,-0.805621,2.363203,-0.400294,-527.805908,-69.645752,-54.150032,-1.886407,0.106515,0.538835,-550.589966,133.141129,268.291931,2.211175,-1.981401,-0.747561,-337.661774,-139.588470,-305.864899
9,0,-0.805449,2.363059,-0.400758,-527.773926,-69.679008,-54.127079,-1.891928,0.104943,0.539448,-550.566833,133.142960,268.297699,2.211335,-1.980399,-0.746939,-337.644501,-139.635086,-305.841187
10,0,-0.805212,2.363235,-0.401284,-527.747009,-69.709465,-54.100887,-1.880827,0.108114,0.538343,-550.536133,133.142914,268.299438,2.211507,-1.981776,-0.747479,-337.584778,-139.700989,-305.787903
11,0,-0.805432,2.363424,-0.401290,-527.715149,-69.746292,-54.068893,-1.889421,0.105630,0.539290,-550.508545,133.140701,268.304871,2.211108,-1.980593,-0.747657,-337.564240,-139.764297,-305.744232
12,0,-0.805671,2.363199,-0.401504,-527.681458,-69.782104,-54.046616,-1.887870,0.106157,0.539062,-550.488770,133.136063,268.314087,2.211352,-1.979967,-0.746962,-337.525421,-139.815903,-305.712860
13,0,-0.805746,2.363117,-0.401408,-527.650146,-69.817963,-54.015488,-1.874714,0.109793,0.537799,-550.461853,133.133728,268.317627,2.210747,-1.981052,-0.747306,-337.473999,-139.878799,-305.659973
14,0,-0.805892,2.363050,-0.401636,-527.605347,-69.852280,-53.992504,-1.876828,0.109219,0.538012,-550.433899,133.130341,268.325165,2.211148,-1.981771,-0.747114,-337.428741,-139.937439,-305.621063
15,0,-0.805798,2.363017,-0.402075,-527.574097,-69.890350,-53.960659,-1.870158,0.111161,0.537353,-550.406006,133.128113,268.330963,2.211496,-1.982930,-0.747285,-337.367371,-140.010361,-305.561157
16,0,-0.805647,2.363069,-0.402091,-527.532776,-69.926140,-53.934944,-1.870044,0.111130,0.537328,-550.378601,133.123230,268.336761,2.211131,-1.983804,-0.747578,-337.308014,-140.079376,-305.513153
17,0,-0.806238,2.362955,-0.401834,-527.501465,-69.966400,-53.899124,-1.875385,0.109634,0.537809,-550.345398,133.119919,268.347229,2.211382,-1.984999,-0.746977,-337.263977,-140.147537,-305.458832
18,0,-0.806260,2.363181,-0.402174,-527.459351,-70.006027,-53.865982,-1.870136,0.111130,0.537308,-550.316589,133.121521,268.354645,2.211003,-1.983546,-0.746930,-337.235168,-140.214798,-305.417999
19,0,-0.806687,2.363110,-0.402059,-527.422729,-70.044785,-53.830517,-1.864116,0.112794,0.536646,-550.284973,133.114502,268.366791,2.211448,-1.983518,-0.745659,-337.205719,-140.277588,-305.380310
20,0,-0.805601,2.362985,-0.402795,-527.378479,-70.083763,-53.804882,-1.869988,0.111202,0.537249,-550.261902,133.107880,268.379608,2.211653,-1.984766,-0.745206,-337.158325,-140.352036,-305.320038
21,0,-0.806317,2.362947,-0.402716,-527.347107,-70.127502,-53.764271,-1.864825,0.112591,0.536756,-550.229980,133.105621,268.387939,2.211587,-1.985014,-0.744150,-337.133392,-140.429886,-305.263367
22,0,-0.806492,2.363061,-0.402770,-527.314758,-70.168251,-53.726563,-1.859101,0.114096,0.536134,-550.200623,133.099869,268.396423,2.211616,-1.986265,-0.743787,-337.094238,-140.508972,-305.203430
23,0,-0.807080,2.362999,-0.402816,-527.283936,-70.215111,-53.684242,-1.858014,0.114443,0.536018,-550.167603,133.094742,268.409607,2.211775,-1.986057,-0.743580,-337.058807,-140.583130,-305.144684
24,0,-0.807278,2.362828,-0.402897,-527.248718,-70.262352,-53.650036,-1.862776,0.113058,0.536483,-550.136719,133.088791,268.416229,2.211969,-1.986349,-0.743968,-337.014221,-140.651443,-305.089447
25,0,-0.807037,2.362556,-0.403146,-527.213013,-70.308464,-53.608349,-1.862959,0.112975,0.536457,-550.106079,133.080399,268.429932,2.211282,-1.986261,-0.743974,-336.962433,-140.725998,-305.027832
