Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-1.875287,1.928821,0.204988,-226.709824,196.024536,-64.182487,1.097963,-2.169908,2.206130,-289.475922,241.212280,229.747269,-0.582869,-1.998220,-0.171729,70.599213,370.879700,-195.842926
2,0,-1.874571,1.929201,0.205018,-226.698441,195.989563,-64.142044,1.098033,-2.159433,2.223619,-289.449402,241.217026,229.782379,-0.582994,-1.998511,-0.172394,70.593040,370.864624,-195.817505
3,0,-1.873925,1.929639,0.205033,-226.690140,195.958969,-64.103020,1.098107,-2.153079,2.234092,-289.421448,241.228058,229.820313,-0.583041,-1.998822,-0.172337,70.580490,370.842407,-195.795380
4,0,-1.873398,1.930041,0.205427,-226.676376,195.928543,-64.059120,1.098123,-2.145236,2.246832,-289.390686,241.232162,229.867584,-0.583127,-1.999415,-0.172762,70.572098,370.822540,-195.771057
5,0,-1.872449,1.930337,0.205527,-226.661865,195.898331,-64.017265,1.098070,-2.134316,2.264419,-289.364044,241.236282,229.910034,-0.583480,-2.000358,-0.172792,70.565933,370.806458,-195.747421
6,0,-1.871686,1.930613,0.205574,-226.646408,195.865173,-63.971832,1.097996,-2.123409,2.281856,-289.340546,241.244247,229.956970,-0.583349,-2.000648,-0.173075,70.554573,370.784119,-195.723633
7,0,-1.870790,1.930760,0.205680,-226.635178,195.825546,-63.924133,1.097718,-2.102205,2.314989,-289.310059,241.266907,229.992447,-0.584218,-2.001445,-0.173663,70.539612,370.758240,-195.701889
8,0,-1.870018,1.930928,0.206006,-226.625122,195.793289,-63.874660,1.098111,-2.111230,2.300737,-289.283051,241.264984,230.027557,-0.583917,-2.001627,-0.173896,70.531342,370.740204,-195.668213
9,0,-1.869591,1.931269,0.206102,-226.609634,195.757111,-63.821548,1.098503,-2.120414,2.285866,-289.262848,241.267242,230.061600,-0.584218,-2.002249,-0.174547,70.523010,370.718048,-195.637543
10,0,-1.868923,1.931298,0.206198,-226.599197,195.723511,-63.773140,1.098952,-2.126016,2.276585,-289.242676,241.275131,230.103897,-0.584468,-2.002812,-0.174720,70.513496,370.688416,-195.607605
11,0,-1.868243,1.931690,0.206155,-226.584824,195.683914,-63.719830,1.099449,-2.130505,2.268799,-289.214874,241.283737,230.135056,-0.584790,-2.003410,-0.175422,70.509392,370.664886,-195.568054
12,0,-1.867715,1.931696,0.206600,-226.567032,195.649780,-63.673519,1.100055,-2.150480,2.235879,-289.191071,241.293152,230.173813,-0.585058,-2.003939,-0.176356,70.505104,370.642059,-195.534286
13,0,-1.867142,1.932014,0.206977,-226.546768,195.604691,-63.616016,1.100127,-2.141456,2.250519,-289.153931,241.299500,230.213943,-0.584942,-2.004413,-0.176810,70.497330,370.618530,-195.502213
14,0,-1.866205,1.932333,0.207244,-226.525604,195.568802,-63.563995,1.100297,-2.133214,2.263685,-289.113983,241.312637,230.256714,-0.585321,-2.004628,-0.177565,70.489929,370.596436,-195.464630
15,0,-1.865589,1.932588,0.207535,-226.502121,195.532379,-63.518578,1.100456,-2.139438,2.253865,-289.069061,241.326187,230.304520,-0.585665,-2.005661,-0.177970,70.481705,370.567413,-195.432159
16,0,-1.865198,1.932891,0.207953,-226.472305,195.497452,-63.467926,1.100436,-2.119060,2.286397,-289.037048,241.337631,230.345459,-0.585638,-2.006118,-0.178590,70.477478,370.542786,-195.390045
17,0,-1.864452,1.933207,0.208002,-226.446091,195.459045,-63.412182,1.100317,-2.095448,2.323195,-288.988922,241.363449,230.391846,-0.586172,-2.006955,-0.179079,70.473907,370.520447,-195.359283
18,0,-1.863732,1.933303,0.208068,-226.412720,195.426773,-63.366390,1.100864,-2.109017,2.302053,-288.947052,241.375824,230.448853,-0.586321,-2.006929,-0.180010,70.466202,370.490540,-195.322906
19,0,-1.863153,1.933566,0.207940,-226.388687,195.390152,-63.317245,1.101066,-2.102338,2.312311,-288.910522,241.391403,230.484558,-0.586766,-2.007259,-0.180483,70.467491,370.455933,-195.279297
20,0,-1.862359,1.933536,0.208150,-226.358170,195.354218,-63.265747,1.101194,-2.092728,2.326995,-288.867096,241.405975,230.532089,-0.587432,-2.008139,-0.181451,70.464638,370.428101,-195.239792
21,0,-1.861632,1.933471,0.207871,-226.336456,195.321075,-63.210903,1.101775,-2.085230,2.337858,-288.824036,241.432785,230.572388,-0.588099,-2.008354,-0.181705,70.456299,370.399109,-195.207657
22,0,-1.860712,1.933509,0.208221,-226.312119,195.276566,-63.154301,1.102200,-2.077820,2.348785,-288.773956,241.455048,230.624710,-0.588621,-2.009424,-0.181840,70.448433,370.367126,-195.167084
23,0,-1.860171,1.933820,0.208374,-226.283646,195.239410,-63.101814,1.102456,-2.067827,2.363508,-288.731812,241.475098,230.671478,-0.589699,-2.009937,-0.182278,70.441208,370.333069,-195.132919
24,0,-1.859495,1.934112,0.208603,-226.250137,195.202194,-63.044502,1.102576,-2.055905,2.380545,-288.698547,241.495377,230.716812,-0.590363,-2.010803,-0.183008,70.437592,370.295868,-195.096527
25,0,-1.859010,1.934155,0.208984,-226.225754,195.155762,-62.990486,1.103300,-2.057056,2.378391,-288.675262,241.511719,230.758957,-0.591399,-2.011074,-0.183542,70.427498,370.261078,-195.054886
26,0,-1.858425,1.934354,0.209454,-226.189468,195.117401,-62.933685,1.104156,-2.063459,2.368500,-288.639465,241.532074,230.807693,-0.591919,-2.011577,-0.184191,70.419380,370.225433,-195.014221
27,0,-1.858182,1.934534,0.209542,-226.156677,195.078720,-62.877663,1.105090,-2.075264,2.350522,-288.596802,241.545685,230.850662,-0.592867,-2.012352,-0.185301,70.412331,370.183838,-194.969559
28,0,-1.857895,1.934621,0.209942,-226.119370,195.039474,-62.819988,1.106894,-2.174823,2.191043,-288.543823,241.567169,230.902771,-0.594110,-2.013044,-0.186510,70.416641,370.143890,-194.921463
29,0,-1.857182,1.934828,0.209863,-226.081863,194.996170,-62.757374,1.107437,-2.167161,2.203671,-288.500580,241.585052,230.954941,-0.595496,-2.013998,-0.188046,70.415024,370.101746,-194.874756
30,0,-1.856769,1.935064,0.210219,-226.044556,194.952545,-62.696449,1.107934,-2.154276,2.224770,-288.455963,241.599411,231.004776,-0.596553,-2.014621,-0.188966,70.415924,370.057831,-194.817642
31,0,-1.856255,1.935277,0.210632,-226.003265,194.906693,-62.622822,1.108407,-2.147557,2.235336,-288.409424,241.613495,231.060394,-0.597628,-2.015518,-0.189493,70.410866,370.013641,-194.766312
32,0,-1.855566,1.935418,0.210809,-225.962418,194.863739,-62.562599,1.108948,-2.140672,2.246053,-288.363495,241.634384,231.114990,-0.598831,-2.016249,-0.190305,70.400902,369.966675,-194.710556
33,0,-1.854894,1.935547,0.211369,-225.919968,194.815933,-62.491955,1.109574,-2.133708,2.256780,-288.316895,241.651749,231.164261,-0.600053,-2.017529,-0.190181,70.383797,369.924316,-194.663834
34,0,-1.853881,1.935602,0.211452,-225.882690,194.763062,-62.425087,1.110399,-2.124044,2.271633,-288.260193,241.677902,231.223679,-0.600899,-2.018400,-0.190193,70.365112,369.875336,-194.608307
35,0,-1.853316,1.935918,0.212154,-225.829346,194.719177,-62.358612,1.111112,-2.107330,2.297355,-288.199982,241.704346,231.276764,-0.602049,-2.019737,-0.190315,70.347061,369.835724,-194.546829
36,0,-1.852827,1.936169,0.212403,-225.781601,194.669662,-62.286377,1.112326,-2.126329,2.266346,-288.148376,241.726868,231.336899,-0.602796,-2.020922,-0.190869,70.333229,369.788879,-194.480576
37,0,-1.852121,1.936415,0.212437,-225.731796,194.626343,-62.214909,1.113035,-2.128783,2.261835,-288.091827,241.744507,231.391632,-0.603981,-2.021525,-0.192676,70.333290,369.739502,-194.398834
38,0,-1.851779,1.936378,0.212101,-225.687195,194.576843,-62.138443,1.114008,-2.136460,2.248604,-288.042389,241.769150,231.443283,-0.605059,-2.022586,-0.194162,70.329536,369.688934,-194.317444
39,0,-1.851101,1.936608,0.211654,-225.639694,194.526489,-62.060806,1.114690,-2.140808,2.240846,-287.993622,241.792862,231.503036,-0.606820,-2.023944,-0.195717,70.332161,369.643860,-194.239685
40,0,-1.850609,1.936583,0.211280,-225.593018,194.478195,-61.978821,1.115196,-2.111494,2.287273,-287.939392,241.818390,231.551514,-0.608237,-2.025358,-0.197304,70.324257,369.589539,-194.157669
41,0,-1.849644,1.936899,0.211096,-225.551147,194.428970,-61.897530,1.113936,-2.127322,2.261209,-287.906403,241.896591,231.582779,-0.609655,-2.026019,-0.199285,70.324722,369.540466,-194.073303
42,0,-1.849038,1.937020,0.210800,-225.505524,194.379822,-61.821621,1.116540,-2.135611,2.246887,-287.831177,241.857407,231.690933,-0.610709,-2.027522,-0.199799,70.311394,369.492340,-193.989029
43,0,-1.848459,1.937336,0.211060,-225.457565,194.326050,-61.739338,1.116701,-2.141051,2.237752,-287.774323,241.881302,231.758759,-0.611013,-2.028624,-0.200306,70.295090,369.446991,-193.907288
44,0,-1.847888,1.937639,0.211725,-225.393219,194.288742,-61.666119,1.117253,-2.129410,2.256065,-287.704865,241.908890,231.833405,-0.612007,-2.029329,-0.200988,70.275558,369.395905,-193.833984
45,0,-1.847533,1.937912,0.212284,-225.335571,194.242996,-61.583218,1.115167,-2.142142,2.234836,-287.670776,242.010208,231.871490,-0.613744,-2.030838,-0.201804,70.268677,369.331238,-193.752716
46,0,-1.847035,1.937995,0.212717,-225.277344,194.198288,-61.502403,1.109320,-2.294678,1.952296,-287.611572,242.042862,231.935120,-0.615826,-2.031675,-0.203748,70.277855,369.270538,-193.671982
47,0,-1.846811,1.937828,0.212932,-225.209946,194.159607,-61.417797,1.108654,-2.310826,1.916970,-287.561890,242.069855,231.986130,-0.617890,-2.032568,-0.205365,70.276825,369.203094,-193.591522
48,0,-1.846497,1.937967,0.213169,-225.139267,194.119492,-61.338058,1.109706,-2.311102,1.914898,-287.498260,242.100327,232.048325,-0.620524,-2.033572,-0.207231,70.293121,369.132202,-193.507828
49,0,-1.846424,1.938194,0.213375,-225.068726,194.077560,-61.251045,1.110524,-2.312062,1.911802,-287.426910,242.134537,232.113388,-0.622687,-2.034897,-0.208086,70.290894,369.061920,-193.423660
50,0,-1.846098,1.938096,0.213335,-225.001434,194.032837,-61.161217,1.113104,-2.297693,1.940938,-287.344513,242.170059,232.197754,-0.624573,-2.035890,-0.209497,70.291283,368.995422,-193.351349
51,0,-1.845849,1.938023,0.212958,-224.934540,193.989243,-61.067257,1.115682,-2.277714,1.981537,-287.266327,242.208618,232.270920,-0.626139,-2.036680,-0.210811,70.296883,368.929230,-193.265289
52,0,-1.845364,1.937757,0.212474,-224.865738,193.951569,-60.968529,1.111528,-2.320568,1.890618,-287.218048,242.242035,232.340973,-0.628217,-2.037922,-0.213313,70.305397,368.851868,-193.176407
53,0,-1.845062,1.937553,0.212218,-224.794327,193.910126,-60.874382,1.112923,-2.310471,1.911705,-287.158752,242.276520,232.415176,-0.629994,-2.039371,-0.214531,70.307251,368.788910,-193.087372
54,0,-1.844817,1.937198,0.212132,-224.728088,193.871811,-60.783417,1.114257,-2.300912,1.931464,-287.099182,242.309586,232.486206,-0.630967,-2.040854,-0.215768,70.304741,368.713165,-193.001648
55,0,-1.844419,1.937300,0.212160,-224.653671,193.832001,-60.692451,1.118431,-2.257815,2.019546,-287.028625,242.356262,232.562424,-0.631721,-2.041537,-0.218092,70.312462,368.646851,-192.910416
56,0,-1.844529,1.937298,0.212754,-224.573059,193.797195,-60.601303,1.116275,-2.287836,1.958457,-286.964752,242.388336,232.633087,-0.639017,-2.041846,-0.217092,70.384132,368.497894,-192.914200
57,0,-1.844676,1.937469,0.213250,-224.480698,193.761429,-60.512634,1.115111,-2.305001,1.921406,-286.907013,242.426666,232.702911,-0.639512,-2.042966,-0.219173,70.384041,368.423126,-192.822403
