Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
27,0,-1.679274,2.024856,-0.033272,-169.056732,182.344894,-35.717289,-0.430149,0.379187,0.721242,-275.151947,281.041443,250.831421,-0.883918,-1.765481,-0.054485,165.412094,261.335297,-211.099655
28,0,-1.680054,2.024649,-0.033495,-168.988327,182.226608,-35.571766,-1.063714,1.901436,-2.095883,-275.180084,281.039520,250.884064,-0.883750,-1.765343,-0.053439,165.422302,261.360748,-211.076523
29,0,-1.680976,2.024950,-0.034694,-168.921997,182.111740,-35.432304,-1.060153,1.883485,-2.105980,-275.205353,281.031128,250.943726,-0.883636,-1.764696,-0.051868,165.426468,261.384308,-211.055099
30,0,-1.682420,2.024416,-0.034961,-168.860123,181.990433,-35.280323,-1.056364,1.864814,-2.116131,-275.229156,281.031036,251.002487,-0.883375,-1.764614,-0.050700,165.429657,261.409088,-211.028091
31,0,-1.682960,2.024045,-0.035537,-168.798920,181.867462,-35.136345,-1.050480,1.834892,-2.131951,-275.247009,281.026917,251.066177,-0.883130,-1.764098,-0.048937,165.433823,261.431091,-211.011963
32,0,-1.684388,2.023248,-0.035945,-168.743546,181.748062,-34.987621,-1.045809,1.811388,-2.144195,-275.269684,281.026459,251.119110,-0.882741,-1.763321,-0.047467,165.442993,261.464722,-210.992249
33,0,-1.685079,2.022880,-0.037142,-168.699341,181.625534,-34.847198,-1.041856,1.792507,-2.153948,-275.293671,281.028076,251.184341,-0.882204,-1.762731,-0.046072,165.444016,261.484161,-210.965500
34,0,-1.685904,2.022618,-0.037365,-168.644592,181.506882,-34.707047,-1.037067,1.768479,-2.166071,-275.322571,281.023071,251.236588,-0.882428,-1.762810,-0.045965,165.468369,261.508514,-210.929901
35,0,-1.686541,2.022025,-0.037784,-168.597336,181.378708,-34.564655,-1.032264,1.744093,-2.177991,-275.349792,281.022980,251.292862,-0.881829,-1.762393,-0.044848,165.473785,261.534790,-210.902756
36,0,-1.686862,2.021527,-0.038087,-168.536163,181.256531,-34.427383,-1.027339,1.719675,-2.189887,-275.378540,281.025848,251.347626,-0.873785,-1.760076,-0.037308,165.346970,261.645081,-210.883286
