Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,0.024651,-1.424548,0.245267,-293.707855,-29.571636,-30.985180,-0.777222,3.683067,-1.821999,-304.149353,73.851639,208.620148,3.308038,-1.126097,0.766472,-121.897789,52.754230,-109.215973
2,0,0.024033,-1.424212,0.245593,-293.651947,-29.715496,-30.852365,-0.802861,3.651124,-1.862523,-304.098907,73.860222,208.620300,3.309275,-1.124920,0.765638,-121.847778,52.652649,-109.081863
3,0,0.024352,-1.423397,0.245742,-293.610352,-29.858356,-30.728918,-0.826304,3.620856,-1.899540,-304.028198,73.873901,208.615814,3.310628,-1.123777,0.764648,-121.800148,52.552299,-108.946053
4,0,0.024410,-1.422592,0.247283,-293.555206,-30.004936,-30.587559,-0.848879,3.590318,-1.935372,-303.963684,73.875641,208.625488,3.311802,-1.121964,0.763354,-121.756439,52.451252,-108.798882
5,0,0.024934,-1.422154,0.249444,-293.478271,-30.145800,-30.443323,-0.880593,3.545872,-1.985736,-303.879730,73.878326,208.628021,3.313241,-1.119662,0.762357,-121.706261,52.357124,-108.650688
6,0,0.024673,-1.422693,0.250573,-293.406738,-30.295385,-30.303282,-0.904715,3.510082,-2.024438,-303.810760,73.893906,208.629593,3.314700,-1.116666,0.761688,-121.657135,52.249401,-108.496368
7,0,0.024171,-1.423657,0.250741,-293.356689,-30.443565,-30.164436,-0.917966,3.490988,-2.044693,-303.745667,73.902847,208.624115,3.316341,-1.114822,0.761028,-121.597763,52.154194,-108.339119
8,0,0.023632,-1.424050,0.250393,-293.308594,-30.588631,-30.025146,-0.907958,3.505792,-2.029376,-303.688354,73.905708,208.627121,3.317814,-1.112597,0.759616,-121.535019,52.056000,-108.174736
9,0,0.023236,-1.424213,0.249701,-293.253448,-30.738039,-29.886660,-0.913391,3.498108,-2.037916,-303.629211,73.912163,208.626266,3.319360,-1.110702,0.758409,-121.486885,51.957237,-108.010765
10,0,0.021671,-1.427824,0.249874,-293.178345,-30.900602,-29.725569,-0.893926,3.526410,-2.007709,-303.557159,73.922104,208.638245,3.320030,-1.108839,0.757000,-121.429558,51.867798,-107.831757
11,0,0.021220,-1.428343,0.249448,-293.122314,-31.063620,-29.589300,-0.888249,3.534192,-1.999380,-303.489624,73.921349,208.641388,3.320348,-1.106388,0.756742,-121.372711,51.768333,-107.655907
12,0,0.022419,-1.426111,0.250284,-293.057800,-31.229198,-29.445456,-0.902627,3.513236,-2.021869,-303.414917,73.933006,208.647842,3.320042,-1.102897,0.757610,-121.304962,51.676308,-107.474258
13,0,0.023499,-1.424266,0.252173,-292.973969,-31.401518,-29.285955,-0.896724,3.521554,-2.012676,-303.348145,73.936958,208.654526,3.320107,-1.098957,0.758265,-121.227966,51.570686,-107.289795
14,0,0.023109,-1.424904,0.253785,-292.880585,-31.580471,-29.114109,-0.893017,3.526157,-2.007885,-303.274384,73.941193,208.662170,3.320411,-1.095912,0.756973,-121.152138,51.470001,-107.105293
15,0,0.022374,-1.426640,0.254313,-292.819977,-31.759857,-28.950050,-0.883398,3.539973,-1.993051,-303.218384,73.946671,208.659317,3.321318,-1.093176,0.756473,-121.078331,51.370728,-106.922089
16,0,0.021707,-1.427888,0.254398,-292.765259,-31.939362,-28.794378,-0.902013,3.513726,-2.021528,-303.169067,73.965828,208.651688,3.321332,-1.090327,0.756160,-120.995911,51.276798,-106.727997
17,0,0.021577,-1.428982,0.253849,-292.719818,-32.112503,-28.644125,-0.893152,3.527083,-2.007304,-303.125153,73.970695,208.646133,3.321363,-1.087398,0.756201,-120.913635,51.182674,-106.516335
