Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.625615,2.474987,-0.240388,-517.207642,-86.428497,-59.058037,-0.995837,0.877390,0.294387,-431.881195,109.334702,267.030273,-1.841201,2.260498,0.614055,-350.425537,-154.277481,-321.543884
2,0,-0.625454,2.474173,-0.241035,-517.089539,-86.583298,-58.954674,-0.933037,0.881556,0.266423,-431.866058,109.362465,267.063599,-1.841652,2.260700,0.612634,-350.186432,-154.561111,-321.295807
3,0,-0.625758,2.473464,-0.241708,-516.971863,-86.744797,-58.839916,-0.870888,0.884563,0.238812,-431.821045,109.400879,267.107605,-1.839018,2.260415,0.612557,-349.895508,-154.857147,-321.045166
4,0,-0.625307,2.472347,-0.241987,-516.862244,-86.908707,-58.722675,-0.809312,0.887090,0.211537,-431.781189,109.431068,267.144989,-1.839820,2.260560,0.611679,-349.645355,-155.148254,-320.781281
5,0,-0.625120,2.471355,-0.242452,-516.753296,-87.071144,-58.609451,-0.748248,0.888971,0.184735,-431.741821,109.465851,267.186798,-1.839307,2.260622,0.610465,-349.369202,-155.445251,-320.522644
6,0,-0.623790,2.471245,-0.243622,-516.628540,-87.235680,-58.488949,-0.687957,0.890174,0.158423,-431.712952,109.510017,267.226227,-1.836840,2.260218,0.610253,-349.058380,-155.744751,-320.273254
7,0,-0.623907,2.470731,-0.244218,-516.495239,-87.409264,-58.358486,-0.617851,0.890937,0.128185,-431.669128,109.532539,267.278320,-1.839258,2.260759,0.608069,-348.816437,-156.043549,-320.008545
8,0,-0.624716,2.470234,-0.244647,-516.370728,-87.583649,-58.224949,-0.548140,0.890956,0.098178,-431.646210,109.566864,267.317596,-1.836845,2.260445,0.607375,-348.493774,-156.360992,-319.750153
9,0,-0.625121,2.469481,-0.245248,-516.249573,-87.761070,-58.108265,-0.478113,0.890029,0.068036,-431.629852,109.590508,267.364075,-1.837467,2.260814,0.605954,-348.222931,-156.676651,-319.485626
10,0,-0.624149,2.468165,-0.245948,-516.132324,-87.945663,-57.973129,-0.408219,0.888171,0.038261,-431.610504,109.619560,267.409851,-1.836753,2.260643,0.604760,-347.919586,-157.002884,-319.196198
11,0,-0.622618,2.467031,-0.247009,-515.992859,-88.120453,-57.843845,-0.338840,0.885384,0.008864,-431.582214,109.650452,267.463226,-1.835830,2.260575,0.604473,-347.618683,-157.327454,-318.911652
12,0,-0.622556,2.466380,-0.247351,-515.861816,-88.312210,-57.698265,-0.267946,0.881508,-0.021305,-431.536316,109.671715,267.525238,-1.836098,2.260704,0.602389,-347.329895,-157.655640,-318.628021
13,0,-0.624215,2.466236,-0.247109,-515.715759,-88.502991,-57.561417,-0.220282,0.878422,-0.041267,-431.517731,109.706917,267.570648,-1.834565,2.260608,0.601836,-347.000671,-157.992737,-318.330627
