Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
91,0,0.284304,-1.524520,0.607048,-283.484650,39.592854,-77.631012,1.573105,-0.088165,2.923053,-374.125732,69.196617,157.488785,3.377719,-0.483957,-0.057628,-132.166641,184.756012,-180.499283
92,0,0.284492,-1.524025,0.607783,-283.473358,39.599197,-77.594643,1.578210,-0.056726,2.933939,-374.062195,69.252510,157.507690,3.378577,-0.484492,-0.057121,-132.182404,184.720108,-180.445557
93,0,0.284486,-1.523460,0.607906,-283.450256,39.616432,-77.555130,1.584952,-0.009431,2.949951,-373.984711,69.286194,157.533463,3.379491,-0.484845,-0.056753,-132.210587,184.667862,-180.402542
94,0,0.284424,-1.523025,0.608065,-283.428253,39.623470,-77.525696,1.590733,0.035073,2.964322,-373.925446,69.347290,157.551224,3.380772,-0.485398,-0.055689,-132.231277,184.631973,-180.343567
95,0,0.284446,-1.522085,0.607430,-283.413116,39.630379,-77.491287,1.596363,0.077201,2.977188,-373.860504,69.416420,157.564728,3.381949,-0.486099,-0.053889,-132.256256,184.577347,-180.278229
96,0,0.284585,-1.521925,0.607769,-283.398315,39.638348,-77.465576,1.601306,0.114108,2.987947,-373.789490,69.470398,157.582733,3.383436,-0.486449,-0.053229,-132.279404,184.529236,-180.214874
97,0,0.284621,-1.521712,0.606522,-283.368988,39.643021,-77.438446,1.605354,0.136314,2.993629,-373.724548,69.539619,157.600082,3.385053,-0.486773,-0.052179,-132.294876,184.475143,-180.146179
98,0,0.284571,-1.521305,0.605510,-283.347595,39.645615,-77.421349,1.609487,0.166327,3.001584,-373.649689,69.610001,157.619934,3.386892,-0.488544,-0.050705,-132.330170,184.415802,-180.069016
99,0,0.284766,-1.521149,0.604553,-283.322144,39.637470,-77.397041,1.613971,0.195943,3.008993,-373.571350,69.675789,157.643341,3.388461,-0.489371,-0.048739,-132.352921,184.356125,-179.998154
100,0,0.284715,-1.520818,0.603143,-283.291901,39.630070,-77.376755,1.617723,0.223818,3.015637,-373.498840,69.763779,157.662857,3.389603,-0.489870,-0.047800,-132.384338,184.301163,-179.924698
101,0,0.284923,-1.520247,0.602049,-283.255737,39.620190,-77.344727,1.619825,0.221301,3.013997,-373.422058,69.835220,157.694183,3.390614,-0.490482,-0.046291,-132.412613,184.235611,-179.838715
102,0,0.284879,-1.518686,0.601934,-283.200348,39.608570,-77.316559,1.622344,0.221470,3.012928,-373.342163,69.919670,157.721481,3.391438,-0.491211,-0.045130,-132.442566,184.168976,-179.761108
103,0,0.285206,-1.517083,0.601749,-283.140808,39.588551,-77.287552,1.622039,0.178098,2.999589,-373.246216,70.003464,157.750076,3.392329,-0.492201,-0.043835,-132.486053,184.103500,-179.689194
104,0,0.285395,-1.516053,0.601143,-283.083099,39.565643,-77.256241,1.623370,0.167492,2.995414,-373.167450,70.093147,157.784546,3.392904,-0.493032,-0.043001,-132.514053,184.033844,-179.603577
105,0,0.285920,-1.515004,0.600186,-283.024902,39.537594,-77.232262,1.626383,0.174181,2.996090,-373.075623,70.175087,157.818787,3.393885,-0.493556,-0.041853,-132.545746,183.957077,-179.523300
106,0,0.286147,-1.514373,0.598948,-282.975189,39.505657,-77.212990,1.627459,0.157322,2.989937,-372.992920,70.249565,157.845352,3.395495,-0.495099,-0.040283,-132.576035,183.883255,-179.424835
107,0,0.286992,-1.513363,0.597761,-282.920441,39.469883,-77.187775,1.633071,0.200935,3.001487,-372.901642,70.348953,157.867050,3.396724,-0.496432,-0.038397,-132.605560,183.802078,-179.327576
