Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
4,0,-0.950247,2.302941,-0.185579,-467.988190,-83.138199,-76.896538,3.671919,-0.405203,-1.385998,-474.145966,109.491425,255.916382,-1.879769,1.962166,1.143539,-281.939392,-114.113007,-336.661774
5,0,-0.950630,2.301552,-0.186697,-467.622528,-83.263206,-76.696304,3.671577,-0.403934,-1.385133,-474.130737,109.578026,255.980789,-1.836698,1.996372,1.110500,-281.196716,-114.604500,-336.201691
6,0,-0.950658,2.300296,-0.187500,-467.267029,-83.389473,-76.492874,3.675128,-0.408126,-1.387168,-474.127563,109.654198,256.053528,-1.836388,1.994798,1.108537,-280.513947,-114.798889,-335.798431
7,0,-0.949973,2.299382,-0.188272,-466.891693,-83.513214,-76.290176,3.674705,-0.406840,-1.386321,-474.118073,109.730095,256.123352,-1.908716,2.039945,0.934755,-281.867493,-113.175529,-336.798584
8,0,-0.952134,2.298573,-0.189023,-466.557709,-83.655746,-76.065437,3.667855,-0.397453,-1.381473,-474.114777,109.811386,256.193420,-1.910031,2.038453,0.934307,-281.220093,-113.390656,-336.373505
9,0,-0.952075,2.296651,-0.190261,-466.169342,-83.775139,-75.866470,3.675733,-0.407093,-1.386217,-474.098145,109.900063,256.258240,-1.908743,2.037992,0.932073,-280.536774,-113.598251,-335.943298
10,0,-0.953601,2.295714,-0.191223,-465.810760,-83.915627,-75.655083,3.671088,-0.400652,-1.382831,-474.088318,109.982262,256.330292,-1.908930,2.037652,0.930067,-279.803741,-113.759956,-335.555054
11,0,-0.953973,2.294585,-0.192504,-465.441223,-84.044258,-75.453522,3.676681,-0.407263,-1.386019,-474.077148,110.066490,256.392853,-1.910202,2.038348,0.926894,-279.182556,-113.967186,-335.070313
12,0,-0.954059,2.293513,-0.193101,-465.064484,-84.166641,-75.239883,3.681470,-0.412414,-1.388410,-474.073212,110.150734,256.462708,-1.910439,2.039108,0.924435,-278.559753,-114.187096,-334.568542
13,0,-0.954089,2.291532,-0.194175,-464.684082,-84.287422,-75.019936,3.677289,-0.406223,-1.385157,-474.068329,110.237602,256.522278,-1.909127,2.037823,0.924628,-277.864899,-114.403152,-334.143433
14,0,-0.955069,2.290992,-0.195640,-464.302124,-84.416267,-74.815178,3.670460,-0.396286,-1.379953,-474.056152,110.321281,256.586243,-1.911287,2.036318,0.921825,-277.125580,-114.555069,-333.789276
15,0,-0.956075,2.290049,-0.196865,-463.932373,-84.548676,-74.601944,3.673744,-0.399705,-1.381474,-474.055695,110.409813,256.654327,-1.912546,2.037225,0.918834,-276.457611,-114.753433,-333.304169
16,0,-0.956413,2.288264,-0.198053,-463.551331,-84.677170,-74.386162,3.670437,-0.394948,-1.378930,-474.047668,110.499916,256.720001,-1.913182,2.037757,0.916405,-275.763428,-114.937355,-332.862183
17,0,-0.958051,2.287153,-0.198349,-463.170135,-84.806038,-74.162117,3.670631,-0.394476,-1.378723,-474.043945,110.591415,256.789520,-1.911645,2.034877,0.917735,-275.039551,-115.170433,-332.419647
18,0,-0.956942,2.285661,-0.200081,-462.771515,-84.920914,-73.947731,3.669023,-0.391991,-1.377302,-474.033478,110.679962,256.860107,-1.912576,2.035086,0.915460,-274.373566,-115.362938,-331.958954
19,0,-0.958523,2.285358,-0.200620,-462.385986,-85.045891,-73.729561,3.669876,-0.392629,-1.377824,-474.035278,110.760284,256.930298,-1.913221,2.034626,0.912431,-273.662811,-115.535233,-331.517090
20,0,-0.957823,2.283103,-0.202285,-461.993683,-85.167213,-73.520889,3.669955,-0.392301,-1.377467,-474.027466,110.850822,256.994904,-1.914770,2.036687,0.908633,-272.953278,-115.692551,-331.077271
21,0,-0.959471,2.281466,-0.202735,-461.611816,-85.297806,-73.282700,3.671339,-0.393371,-1.378028,-474.017456,110.948273,257.063873,-1.914741,2.034807,0.907476,-272.240570,-115.919006,-330.580322
22,0,-0.960083,2.280759,-0.204447,-461.209900,-85.423798,-73.060158,3.675726,-0.398355,-1.380486,-474.007324,111.034851,257.129181,-1.914055,2.034861,0.906754,-271.529785,-116.140869,-330.097382
23,0,-0.961138,2.280062,-0.205031,-460.826721,-85.550056,-72.833221,3.675473,-0.397188,-1.379691,-473.996735,111.124779,257.198151,-1.913919,2.033311,0.905538,-270.819183,-116.341652,-329.625244
24,0,-0.960008,2.278663,-0.206325,-460.400146,-85.665421,-72.617500,3.673421,-0.393601,-1.377726,-473.990173,111.216522,257.261444,-1.914997,2.034615,0.902387,-270.151581,-116.522171,-329.126129
25,0,-0.961363,2.276883,-0.206860,-460.017975,-85.787338,-72.377701,3.675920,-0.395888,-1.378652,-473.978485,111.310318,257.328186,-1.916730,2.034391,0.900475,-269.427246,-116.724625,-328.635742
26,0,-0.961149,2.275750,-0.208190,-459.601624,-85.913696,-72.167290,3.675986,-0.395541,-1.378318,-473.970886,111.402504,257.395691,-1.917092,2.033614,0.899508,-268.668457,-116.914070,-328.185913
27,0,-0.962069,2.274636,-0.209809,-459.214569,-86.044052,-71.936478,3.672249,-0.389753,-1.375195,-473.959534,111.494095,257.466431,-1.917420,2.032416,0.897731,-267.907288,-117.100784,-327.729095
