Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,2.750297,-2.466708,0.178795,-198.862457,168.140152,-46.049118,1.043392,-2.173375,2.341885,-281.805847,281.167145,259.174316,0.531198,3.963260,-0.994419,92.544456,385.583923,-170.711182
2,0,2.750520,-2.467379,0.179217,-198.735001,167.961502,-45.865536,1.044350,-2.186457,2.321638,-281.840240,281.188904,259.215668,0.531341,3.962129,-0.994849,92.791718,385.329865,-170.300430
3,0,2.750576,-2.467305,0.177407,-198.633224,167.783768,-45.681557,1.044306,-2.189930,2.316294,-281.888458,281.205719,259.263062,0.532873,3.966658,-0.983971,93.150795,385.070526,-169.808670
4,0,2.750556,-2.466977,0.180449,-198.558273,167.607529,-45.493759,1.044199,-2.190462,2.315581,-281.932739,281.222809,259.311340,0.530562,3.962017,-0.987411,93.431549,384.815155,-169.408020
5,0,2.750209,-2.468141,0.186033,-198.442078,167.423798,-45.300232,1.044169,-2.193301,2.311238,-281.979126,281.239258,259.360901,0.530776,3.962002,-0.991232,93.673164,384.556244,-169.014252
6,0,2.749853,-2.467956,0.188119,-198.320480,167.242813,-45.118328,1.043492,-2.189978,2.316598,-282.027618,281.255524,259.410339,0.528287,3.966900,-0.986414,94.039841,384.282990,-168.524994
7,0,2.748685,-2.477222,0.184632,-198.225388,166.889740,-44.933525,1.042802,-2.185097,2.324491,-282.072052,281.272400,259.459961,0.531000,3.961948,-0.979822,94.339302,384.010590,-168.070953
8,0,2.747790,-2.478376,0.187189,-198.099182,166.702637,-44.732761,1.041574,-2.175398,2.339710,-282.113892,281.290985,259.510803,0.528036,3.962324,-0.987062,94.606956,383.748932,-167.648407
9,0,2.747442,-2.479449,0.188058,-197.981934,166.519928,-44.549133,1.041048,-2.174205,2.341665,-282.161163,281.305420,259.559814,0.528657,3.965395,-0.981213,94.980194,383.478638,-167.144073
10,0,2.747078,-2.479932,0.191644,-197.856262,166.342102,-44.357243,1.040222,-2.169113,2.349484,-282.197021,281.327820,259.604553,0.530077,3.962254,-0.980859,95.230537,383.199280,-166.727188
11,0,2.747381,-2.480206,0.195750,-197.728180,166.150192,-44.164482,1.039393,-2.165642,2.354983,-282.244598,281.335541,259.654846,0.524375,3.960767,-0.992604,95.526939,382.912048,-166.292068
12,0,2.748060,-2.479509,0.197267,-197.626068,165.961685,-43.960297,1.038646,-2.161519,2.361329,-282.286133,281.351776,259.702087,0.530063,3.961070,-0.975464,95.944664,382.650146,-165.716446
13,0,2.747633,-2.480269,0.199478,-197.503036,165.777603,-43.763878,1.037392,-2.152359,2.375316,-282.324127,281.365417,259.750885,0.527441,3.963902,-0.979832,96.211662,382.359222,-165.300812
14,0,2.746485,-2.480824,0.201494,-197.355087,165.588547,-43.562286,1.035967,-2.141244,2.392054,-282.365784,281.382782,259.801086,0.523122,3.958300,-0.994271,96.480614,382.071930,-164.881836
15,0,2.746175,-2.480752,0.203280,-197.229904,165.404663,-43.360241,1.035125,-2.134976,2.401550,-282.405029,281.401031,259.849121,0.529984,3.961112,-0.974673,96.861961,381.788666,-164.333267
16,0,2.746495,-2.481056,0.207062,-197.102600,165.215576,-43.151165,1.033327,-2.121801,2.421079,-282.446838,281.417236,259.905243,0.525676,3.961557,-0.980550,97.231430,381.475464,-163.863617
17,0,2.747320,-2.480183,0.209080,-196.979019,165.019730,-42.935471,1.032586,-2.116225,2.429348,-282.485046,281.431183,259.953888,0.526709,3.956798,-0.980996,97.548042,381.198822,-163.361847
18,0,2.746787,-2.480436,0.211522,-196.855972,164.825821,-42.726246,1.032705,-2.120876,2.422972,-282.518005,281.451538,259.997528,0.525490,3.960858,-0.976719,97.934189,380.894226,-162.839661
19,0,2.745683,-2.482561,0.214718,-196.701050,164.636749,-42.523472,1.032514,-2.122452,2.420875,-282.552307,281.465576,260.040558,0.526561,3.957072,-0.981259,98.219841,380.580719,-162.405228
20,0,2.745919,-2.481916,0.215688,-196.543137,164.444443,-42.325855,1.032455,-2.126130,2.415792,-282.589417,281.484619,260.089264,0.524806,3.957001,-0.984459,98.540993,380.281403,-161.911896
21,0,2.746676,-2.481061,0.218756,-196.427505,164.251099,-42.115749,1.032098,-2.126788,2.415034,-282.631439,281.496857,260.135040,0.529827,3.958466,-0.972492,98.998550,379.964691,-161.337524
22,0,2.746969,-2.481067,0.221673,-196.294891,164.060104,-41.892387,1.032939,-2.142616,2.392224,-282.668396,281.516846,260.182953,0.527338,3.956001,-0.982224,99.289284,379.654266,-160.859268
23,0,2.746478,-2.481207,0.224565,-196.154663,163.862457,-41.675667,1.033540,-2.155084,2.373898,-282.722595,281.527893,260.239197,0.528919,3.955523,-0.974754,99.742783,379.321655,-160.277420
24,0,2.745099,-2.483183,0.227568,-195.993668,163.668274,-41.452541,1.033490,-2.160944,2.365302,-282.763000,281.545502,260.287354,0.529632,3.955097,-0.978724,100.000870,379.004761,-159.819183
25,0,2.745697,-2.481812,0.228414,-195.836823,163.478317,-41.238819,1.033368,-2.165411,2.358793,-282.808624,281.561707,260.340790,0.527424,3.950922,-0.986337,100.411110,378.666412,-159.293961
26,0,2.746124,-2.481630,0.230971,-195.699371,163.279526,-41.020683,1.032512,-2.161056,2.365683,-282.850433,281.578186,260.389587,0.533269,3.954493,-0.971603,100.771431,378.349030,-158.749756
27,0,2.745782,-2.482686,0.235025,-195.556992,163.079636,-40.801693,1.032494,-2.165777,2.358885,-282.889038,281.594269,260.440887,0.531052,3.953802,-0.977047,101.204689,377.992798,-158.207077
28,0,2.745577,-2.481859,0.237221,-195.404572,162.878021,-40.589245,1.031673,-2.161017,2.366317,-282.914490,281.618469,260.483368,0.532435,3.951226,-0.977085,101.496040,377.670074,-157.705612
29,0,2.745808,-2.482194,0.239138,-195.239746,162.673477,-40.369843,1.029993,-2.147133,2.387271,-282.947144,281.637970,260.528290,0.533977,3.954485,-0.972151,102.005440,377.288605,-157.111603
30,0,2.746611,-2.481479,0.240083,-195.079239,162.471756,-40.139347,1.029079,-2.141667,2.395676,-282.974579,281.659607,260.574738,0.534382,3.949333,-0.979159,102.298325,376.946930,-156.614410
31,0,2.746086,-2.481491,0.244053,-194.928238,162.271439,-39.906422,1.027707,-2.131869,2.410289,-283.011292,281.674591,260.625305,0.552369,3.976067,-0.924138,103.219994,376.509460,-155.613770
32,0,2.745582,-2.481963,0.248347,-194.771942,162.071869,-39.679546,1.025812,-2.115537,2.434139,-283.040771,281.696930,260.670227,0.537410,3.947961,-0.975468,103.096680,376.213806,-155.513489
33,0,2.746750,-2.480184,0.249311,-194.613632,161.860733,-39.462921,1.023682,-2.098800,2.457938,-283.075531,281.711517,260.722382,0.543850,3.957956,-0.954773,103.768501,375.791718,-154.725113
34,0,2.746286,-2.480940,0.251253,-194.421677,161.657501,-39.247665,1.024474,-2.109506,2.443032,-283.108917,281.730621,260.767273,0.548098,3.957098,-0.949097,104.062233,375.429138,-154.242050
35,0,2.746414,-2.481416,0.254456,-194.268936,161.453476,-39.021515,1.022655,-2.094628,2.464023,-283.143066,281.745453,260.812744,0.544980,3.949210,-0.963346,104.467430,375.050568,-153.714218
36,0,2.746492,-2.481615,0.258586,-194.108002,161.246597,-38.777653,1.023113,-2.101161,2.455070,-283.182068,281.762238,260.861969,0.547561,3.947671,-0.959512,104.774475,374.692139,-153.208862
