Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,2.491458,-2.445841,-0.279539,-230.942490,188.792542,-67.178574,1.018393,0.718234,0.215281,-301.008820,279.695709,245.946243,-0.372581,-1.932902,0.215387,64.356705,393.150024,-206.428848
2,0,2.491373,-2.445820,-0.279536,-230.938339,188.791763,-67.161697,0.996444,0.715473,0.222519,-301.005951,279.698547,245.958847,-0.372778,-1.932882,0.214790,64.355530,393.151123,-206.427307
3,0,2.491351,-2.446061,-0.279260,-230.932861,188.789368,-67.153244,0.975865,0.712583,0.229159,-301.003937,279.714844,245.968933,-0.372443,-1.932878,0.215507,64.350830,393.148804,-206.425537
4,0,2.491332,-2.445975,-0.279310,-230.927994,188.786926,-67.141190,0.956712,0.710115,0.235393,-301.005463,279.717468,245.981277,-0.372597,-1.932962,0.215114,64.356483,393.146027,-206.421021
5,0,2.491109,-2.446190,-0.279250,-230.927795,188.781647,-67.125694,0.938277,0.707581,0.241363,-300.998077,279.725922,245.990311,-0.372759,-1.933009,0.214738,64.358315,393.149811,-206.423157
6,0,2.491008,-2.446228,-0.278967,-230.922882,188.776245,-67.114639,0.927804,0.706099,0.244701,-300.998993,279.736694,245.998642,-0.372732,-1.933035,0.214814,64.357613,393.143188,-206.416626
7,0,2.490680,-2.446249,-0.279094,-230.914459,188.773285,-67.102264,0.917065,0.704623,0.248046,-300.998535,279.737152,246.007309,-0.372832,-1.932934,0.214738,64.358810,393.146851,-206.420059
8,0,2.490702,-2.446401,-0.278955,-230.909042,188.770187,-67.091293,0.906673,0.703200,0.251405,-300.997070,279.741547,246.014420,-0.372816,-1.933213,0.214712,64.356682,393.142670,-206.416794
9,0,2.490789,-2.446501,-0.278880,-230.906509,188.766586,-67.071190,0.891550,0.701056,0.256219,-300.998871,279.746887,246.021393,-0.372764,-1.933265,0.215143,64.350487,393.141174,-206.417801
10,0,2.490673,-2.446811,-0.278772,-230.901413,188.762848,-67.060684,0.878524,0.699221,0.260329,-300.997406,279.756287,246.036224,-0.372661,-1.932928,0.215093,64.349091,393.143494,-206.414032
11,0,2.490534,-2.446964,-0.278387,-230.897903,188.759079,-67.044464,0.866198,0.697361,0.264156,-300.994659,279.758728,246.037872,-0.372511,-1.933048,0.215151,64.351089,393.142487,-206.416382
12,0,2.490419,-2.447173,-0.278346,-230.896652,188.755371,-67.031174,0.852255,0.695408,0.268533,-300.996765,279.765381,246.049820,-0.372662,-1.932914,0.215027,64.348488,393.139496,-206.409164
13,0,2.490177,-2.447230,-0.278156,-230.889404,188.750824,-67.013245,0.844369,0.694293,0.271028,-300.997772,279.767548,246.061646,-0.372482,-1.933171,0.215307,64.344879,393.139252,-206.410568
14,0,2.490251,-2.447346,-0.277904,-230.890533,188.745697,-66.997749,0.851765,0.695562,0.268837,-300.999115,279.766815,246.073013,-0.372683,-1.933049,0.214750,64.343674,393.136383,-206.401123
15,0,2.489936,-2.447706,-0.277767,-230.891144,188.741547,-66.981438,0.845994,0.694747,0.270617,-300.995331,279.772461,246.078293,-0.372537,-1.933005,0.214652,64.345131,393.139740,-206.397064
16,0,2.489747,-2.447878,-0.277652,-230.889923,188.736664,-66.970192,0.835849,0.693224,0.273795,-300.993195,279.777313,246.086975,-0.372696,-1.933105,0.215146,64.333847,393.134674,-206.398331
17,0,2.489648,-2.448037,-0.277508,-230.879471,188.732315,-66.953148,0.846477,0.694958,0.270507,-300.989197,279.777496,246.095795,-0.372343,-1.932925,0.215358,64.335388,393.134583,-206.396439
18,0,2.489620,-2.448319,-0.277765,-230.876480,188.729614,-66.939056,0.843868,0.694629,0.271376,-300.992065,279.781616,246.104309,-0.372571,-1.933086,0.215101,64.332146,393.138306,-206.395752
19,0,2.489247,-2.448252,-0.277244,-230.868454,188.726410,-66.923195,0.851271,0.695812,0.269235,-300.985168,279.782288,246.111618,-0.372472,-1.933203,0.214823,64.335327,393.140961,-206.389481
20,0,2.489006,-2.448530,-0.277075,-230.869034,188.717422,-66.907539,0.852459,0.696123,0.268879,-300.983032,279.784027,246.118225,-0.372682,-1.933385,0.214797,64.336662,393.131409,-206.384308
21,0,2.488952,-2.448773,-0.277276,-230.862244,188.712128,-66.891266,0.841455,0.694509,0.272416,-300.977570,279.792938,246.125977,-0.372727,-1.933427,0.214987,64.332069,393.133392,-206.385147
22,0,2.488904,-2.448711,-0.276949,-230.858276,188.707718,-66.876213,0.849851,0.695756,0.269856,-300.978271,279.793610,246.134918,-0.372821,-1.933315,0.214561,64.338829,393.132751,-206.379410
23,0,2.488773,-2.449263,-0.276924,-230.850021,188.700211,-66.857246,0.839123,0.694269,0.273333,-300.974457,279.795197,246.142136,-0.372390,-1.933178,0.215626,64.327805,393.129333,-206.379333
24,0,2.488275,-2.449364,-0.276720,-230.844543,188.697281,-66.838791,0.838630,0.694275,0.273560,-300.969177,279.796814,246.152588,-0.372704,-1.933744,0.214992,64.333923,393.131348,-206.373962
25,0,2.487945,-2.449725,-0.276671,-230.844116,188.689926,-66.819389,0.835375,0.693864,0.274743,-300.958984,279.802826,246.161926,-0.372721,-1.933304,0.214656,64.338570,393.128082,-206.362686
26,0,2.487860,-2.450099,-0.276388,-230.837799,188.679947,-66.800659,0.847160,0.695634,0.271158,-300.956818,279.794464,246.178299,-0.372885,-1.933659,0.214821,64.336639,393.123718,-206.356323
27,0,2.487864,-2.450414,-0.276266,-230.833344,188.669907,-66.787415,0.836487,0.694064,0.274592,-300.949585,279.803589,246.181168,-0.372575,-1.933696,0.215047,64.334061,393.125153,-206.351227
28,0,2.487741,-2.450810,-0.275839,-230.829224,188.660278,-66.766777,0.837370,0.694243,0.274392,-300.945160,279.806976,246.192368,-0.372421,-1.933593,0.215986,64.322990,393.120789,-206.352249
29,0,2.487249,-2.451248,-0.275946,-230.825409,188.654510,-66.749191,0.841850,0.695104,0.273203,-300.935242,279.806000,246.202011,-0.372623,-1.933669,0.215132,64.331848,393.116333,-206.339615
30,0,2.486918,-2.451559,-0.275555,-230.819794,188.644196,-66.731438,0.844898,0.695638,0.272378,-300.930084,279.807800,246.211075,-0.372102,-1.933570,0.216285,64.319267,393.113220,-206.338028
31,0,2.487091,-2.451827,-0.275359,-230.814865,188.634644,-66.710632,0.834404,0.694078,0.275660,-300.921448,279.813721,246.221863,-0.372316,-1.933933,0.216676,64.318817,393.118134,-206.334427
