Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.620234,2.408288,-0.153314,-522.548645,-60.841747,-86.601059,3.377704,-0.701590,-1.598840,-458.732574,100.471550,248.548309,-1.104469,2.218154,0.553041,-365.471252,-132.227585,-346.673401
2,0,-0.621479,2.408296,-0.152940,-522.477478,-60.893936,-86.551842,3.415388,-0.775085,-1.619267,-458.714020,100.485992,248.568542,-1.105213,2.218267,0.553148,-365.417267,-132.255905,-346.614868
3,0,-0.623313,2.408320,-0.152298,-522.409363,-60.944080,-86.500732,3.452086,-0.853306,-1.639501,-458.699615,100.494591,248.596939,-1.105583,2.217820,0.553372,-365.351379,-132.284714,-346.556793
4,0,-0.624700,2.408493,-0.152234,-522.349670,-60.998257,-86.447060,3.481273,-0.921128,-1.655831,-458.702301,100.526375,248.608826,-1.106194,2.217647,0.553408,-365.280762,-132.314880,-346.508118
5,0,-0.625630,2.408469,-0.152048,-522.279541,-61.050541,-86.398506,3.508960,-0.990957,-1.671126,-458.686584,100.549828,248.624405,-1.107248,2.217849,0.553666,-365.223114,-132.344986,-346.441101
6,0,-0.626701,2.408591,-0.152040,-522.212830,-61.104069,-86.342522,3.534869,-1.062905,-1.685743,-458.673309,100.573364,248.644363,-1.107914,2.217869,0.553668,-365.158783,-132.377151,-346.378967
7,0,-0.626867,2.408674,-0.152166,-522.134399,-61.153675,-86.290764,3.553758,-1.119934,-1.696499,-458.683105,100.615440,248.649399,-1.108144,2.217839,0.553568,-365.081421,-132.405167,-346.332825
8,0,-0.627343,2.408944,-0.152791,-522.066345,-61.207539,-86.232079,3.572850,-1.183526,-1.707851,-458.665833,100.635834,248.678558,-1.108679,2.217428,0.554052,-364.990692,-132.425415,-346.289215
9,0,-0.627531,2.408652,-0.153105,-521.993591,-61.262550,-86.180824,3.589781,-1.245087,-1.717601,-458.657745,100.658020,248.704193,-1.109420,2.217647,0.554012,-364.901917,-132.450394,-346.244995
10,0,-0.628314,2.408337,-0.152926,-521.924866,-61.318066,-86.117928,3.603848,-1.302506,-1.726294,-458.653168,100.685516,248.722107,-1.110328,2.217568,0.554317,-364.816315,-132.477554,-346.191376
11,0,-0.628951,2.407898,-0.153369,-521.855591,-61.372349,-86.062057,3.616215,-1.358722,-1.733800,-458.643372,100.708824,248.745819,-1.110756,2.217572,0.554530,-364.727844,-132.500549,-346.147064
12,0,-0.629384,2.407535,-0.153355,-521.776001,-61.423363,-86.007195,3.627258,-1.414645,-1.740751,-458.638855,100.731430,248.767929,-1.112086,2.217838,0.554817,-364.639160,-132.529663,-346.089050
13,0,-0.630206,2.407270,-0.153160,-521.703552,-61.481133,-85.954094,3.636313,-1.466012,-1.746402,-458.636688,100.762123,248.794495,-1.112270,2.217865,0.554774,-364.562775,-132.554214,-346.029449
14,0,-0.631707,2.407710,-0.153288,-521.624390,-61.539757,-85.889587,3.643773,-1.515835,-1.751593,-458.635437,100.785873,248.807907,-1.113595,2.218233,0.554474,-364.480408,-132.578568,-345.969940
15,0,-0.633139,2.407818,-0.153037,-521.555969,-61.603699,-85.824715,3.649948,-1.563619,-1.756017,-458.627502,100.807938,248.827133,-1.114146,2.217864,0.554232,-364.400116,-132.613052,-345.907776
16,0,-0.634373,2.408012,-0.153024,-521.478271,-61.662598,-85.767288,3.662110,-1.733764,-1.772358,-458.942505,100.770981,248.701859,-1.114919,2.217662,0.554365,-364.304382,-132.638275,-345.852509
17,0,-0.635294,2.408207,-0.153029,-521.396362,-61.720581,-85.709091,3.665578,-1.835533,-1.777800,-458.964630,100.818817,248.701523,-1.115690,2.217463,0.554310,-364.195953,-132.658966,-345.804474
18,0,-0.635898,2.407795,-0.152875,-521.328125,-61.785770,-85.638695,3.665104,-1.940881,-1.781735,-458.957947,100.844650,248.722931,-1.116286,2.217217,0.553953,-364.107330,-132.690903,-345.730560
19,0,-0.636144,2.407141,-0.152790,-521.240845,-61.839714,-85.589012,3.660419,-2.049864,-1.783401,-458.960876,100.873451,248.754684,-1.117218,2.217015,0.554446,-363.995972,-132.720428,-345.673920
20,0,-0.636323,2.407017,-0.153088,-521.159973,-61.897430,-85.526627,3.651040,-2.162702,-1.783426,-458.955872,100.909210,248.766571,-1.118060,2.217381,0.554329,-363.889130,-132.747360,-345.615509
21,0,-0.636856,2.406768,-0.153476,-521.081421,-61.956394,-85.468956,3.636675,-2.279256,-1.781239,-458.955597,100.935013,248.792618,-1.118899,2.216996,0.554289,-363.792419,-132.786652,-345.548645
