Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
115,0,0.040668,-1.639570,0.344429,-399.703613,-13.475824,-73.034988,0.768026,-1.696292,1.808430,-504.709595,64.054077,159.982361,3.408526,-1.060672,1.075152,-216.325073,75.555885,-121.092621
116,0,0.041511,-1.638697,0.343979,-399.669098,-13.524977,-73.032349,0.757306,-1.716194,1.780179,-504.634155,64.050644,159.995804,3.408958,-1.060572,1.075001,-216.350601,75.567825,-121.070702
117,0,0.041792,-1.638504,0.343383,-399.630463,-13.582704,-73.026024,0.753693,-1.723447,1.769064,-504.562988,64.050606,160.013062,3.409079,-1.060741,1.075118,-216.379501,75.569885,-121.046181
118,0,0.043387,-1.637538,0.342813,-399.586578,-13.625423,-73.018059,0.757004,-1.718828,1.774229,-504.485718,64.048447,160.027512,3.409135,-1.060671,1.075343,-216.407379,75.585129,-121.027603
119,0,0.043621,-1.637058,0.342389,-399.545227,-13.684929,-73.014435,0.760820,-1.713412,1.780196,-504.402924,64.048073,160.037964,3.409343,-1.060621,1.075644,-216.431549,75.595383,-121.002205
120,0,0.045313,-1.636354,0.341981,-399.488647,-13.748637,-73.008545,0.764982,-1.707285,1.787044,-504.317871,64.043488,160.052200,3.409555,-1.060773,1.076011,-216.460419,75.601875,-120.983788
121,0,0.046431,-1.635649,0.341278,-399.450531,-13.814830,-72.995514,0.758902,-1.718841,1.769372,-504.232056,64.038795,160.069595,3.409883,-1.060659,1.076308,-216.484482,75.612114,-120.957054
122,0,0.047975,-1.634396,0.340786,-399.401978,-13.881118,-72.995262,0.757213,-1.722376,1.762835,-504.159454,64.035370,160.089172,3.409619,-1.060590,1.076892,-216.519363,75.620621,-120.932060
123,0,0.049202,-1.633699,0.339926,-399.366394,-13.962010,-72.979919,0.756423,-1.724823,1.757325,-504.061768,64.039696,160.101974,3.410441,-1.060592,1.076558,-216.550507,75.626579,-120.901192
124,0,0.050012,-1.632563,0.338852,-399.334778,-14.039413,-72.967155,0.765457,-1.710144,1.775274,-503.954224,64.046471,160.114548,3.410487,-1.060831,1.076760,-216.582397,75.637924,-120.874123
125,0,0.051032,-1.631998,0.337782,-399.314178,-14.104684,-72.950050,0.758886,-1.722451,1.755505,-503.845703,64.053635,160.131073,3.410735,-1.060881,1.076920,-216.616974,75.644356,-120.844978
126,0,0.051842,-1.631044,0.336679,-399.298004,-14.180463,-72.934753,0.756970,-1.726295,1.746991,-503.746582,64.054153,160.139603,3.410607,-1.060947,1.077548,-216.656097,75.656029,-120.818039
127,0,0.052856,-1.630827,0.335330,-399.281525,-14.258941,-72.917488,0.753219,-1.733510,1.733678,-503.640839,64.065918,160.136185,3.410817,-1.061118,1.078093,-216.688080,75.666214,-120.793510
128,0,0.053272,-1.629653,0.334558,-399.265686,-14.331859,-72.910530,0.755904,-1.729790,1.736372,-503.553406,64.062195,160.131516,3.410760,-1.061590,1.078202,-216.730850,75.675789,-120.758217
129,0,0.054565,-1.629066,0.333338,-399.255676,-14.410095,-72.893623,0.750241,-1.739851,1.718296,-503.462311,64.066330,160.127686,3.411090,-1.061812,1.078294,-216.768967,75.685539,-120.727829
130,0,0.054924,-1.628959,0.332000,-399.246857,-14.495548,-72.862572,0.766411,-1.714600,1.751305,-503.356049,64.078445,160.117432,3.411572,-1.062399,1.078333,-216.816452,75.694984,-120.696716
131,0,0.056110,-1.628651,0.330803,-399.238159,-14.574018,-72.846062,0.758094,-1.729514,1.726914,-503.246246,64.090256,160.105804,3.411659,-1.062819,1.079013,-216.855713,75.702873,-120.665810
132,0,0.057330,-1.628017,0.329646,-399.228851,-14.652409,-72.816826,0.747731,-1.746794,1.698332,-503.157623,64.095352,160.107605,3.411755,-1.063091,1.079122,-216.901382,75.703873,-120.629425
133,0,0.058002,-1.628085,0.328675,-399.215332,-14.730188,-72.796585,0.748675,-1.746316,1.695588,-503.045624,64.115273,160.113861,3.411891,-1.063969,1.079631,-216.944016,75.714066,-120.597351
134,0,0.058829,-1.628153,0.327426,-399.203705,-14.804485,-72.763016,0.744627,-1.753366,1.681641,-502.945435,64.128418,160.117157,3.412317,-1.064654,1.079357,-216.991837,75.717827,-120.563667
135,0,0.059457,-1.628590,0.326452,-399.200989,-14.885576,-72.729393,0.748818,-1.747638,1.687011,-502.825745,64.152451,160.118393,3.412289,-1.065283,1.080160,-217.036972,75.728882,-120.527397
136,0,0.059919,-1.628906,0.325241,-399.192169,-14.968967,-72.684692,0.750002,-1.746768,1.684990,-502.715454,64.165932,160.119049,3.412591,-1.065499,1.080432,-217.084396,75.733002,-120.489288
137,0,0.060789,-1.628870,0.324504,-399.183105,-15.044888,-72.643669,0.758364,-1.734695,1.700407,-502.620209,64.189041,160.107513,3.413212,-1.066085,1.080793,-217.138290,75.737190,-120.452309
138,0,0.061408,-1.629697,0.323672,-399.170044,-15.124141,-72.587463,0.754099,-1.741931,1.686563,-502.510498,64.212624,160.095383,3.413334,-1.066835,1.080819,-217.191376,75.739449,-120.410065
139,0,0.062486,-1.629564,0.322602,-399.160706,-15.195461,-72.542175,0.755123,-1.740775,1.684954,-502.391571,64.231773,160.084091,3.414107,-1.067004,1.081049,-217.244629,75.740776,-120.371429
140,0,0.063487,-1.629853,0.322366,-399.146973,-15.268843,-72.476280,0.756258,-1.739714,1.683533,-502.263306,64.268707,160.060318,3.414524,-1.067642,1.082247,-217.304794,75.740005,-120.328033
