Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
376,0,0.000597,-1.785380,0.386586,-386.518341,-61.802441,-25.882334,1.495247,-0.149697,2.834579,-443.288055,55.955936,165.445343,3.490862,-0.860334,0.978182,-201.847870,40.403103,-43.019939
377,0,0.000577,-1.787836,0.386173,-386.155823,-62.208118,-25.265423,1.488155,-0.187636,2.819226,-443.041809,55.942501,165.556549,3.489394,-0.858932,0.986745,-201.402298,39.914528,-41.840405
378,0,-0.003048,-1.790315,0.387281,-385.793396,-62.604038,-24.641977,1.481538,-0.222386,2.805006,-442.798981,55.950706,165.670486,3.488309,-0.857241,0.992014,-200.956924,39.411194,-40.650394
379,0,-0.002799,-1.795289,0.387387,-385.395050,-63.008396,-24.021780,1.448971,-0.387317,2.730546,-442.593079,55.945705,165.779434,3.486266,-0.856398,0.999204,-200.503418,38.907341,-39.453739
380,0,-0.006601,-1.796157,0.387531,-385.041382,-63.421139,-23.379555,1.452352,-0.362727,2.742393,-442.350891,55.941113,165.936508,3.485432,-0.854792,1.005372,-200.046967,38.401791,-38.255463
381,0,-0.006947,-1.802884,0.388961,-384.606079,-63.826977,-22.755831,1.439869,-0.416470,2.716729,-442.121307,55.953133,166.074692,3.483558,-0.853288,1.011937,-199.581390,37.880150,-37.058670
382,0,-0.009516,-1.801634,0.388263,-384.280334,-64.232979,-22.106236,1.447433,-0.377479,2.736022,-441.881287,55.960915,166.220032,3.482750,-0.852036,1.018257,-199.123077,37.362473,-35.853024
383,0,-0.010466,-1.807741,0.389403,-383.846863,-64.655663,-21.467140,1.448562,-0.370825,2.738571,-441.653442,55.955391,166.325592,3.480592,-0.851031,1.024430,-198.657806,36.839100,-34.640087
384,0,-0.013088,-1.808717,0.388868,-383.491089,-65.059540,-20.813318,1.437804,-0.413385,2.718421,-441.399933,55.949574,166.471954,3.479365,-0.849235,1.030987,-198.182739,36.303234,-33.437611
385,0,-0.014379,-1.812314,0.390332,-383.072998,-65.495872,-20.180365,1.434456,-0.427013,2.710629,-441.186249,55.938854,166.585312,3.478420,-0.848028,1.036602,-197.693558,35.771675,-32.221592
386,0,-0.018088,-1.816781,0.390637,-382.658936,-65.900864,-19.488062,1.425564,-0.460125,2.694025,-440.930878,55.939220,166.742462,3.476099,-0.847122,1.043341,-197.217636,35.232365,-31.001333
387,0,-0.018442,-1.817334,0.390877,-382.272034,-66.325783,-18.868288,1.431933,-0.428322,2.710017,-440.668854,55.942570,166.890533,3.475109,-0.845714,1.048268,-196.741699,34.683727,-29.773588
388,0,-0.021657,-1.821998,0.392743,-381.828430,-66.741783,-18.157110,1.445716,-0.360001,2.742920,-440.430969,55.939285,167.026154,3.473643,-0.844530,1.055602,-196.230530,34.135307,-28.558147
389,0,-0.023362,-1.823621,0.392529,-381.448059,-67.168411,-17.532406,1.438274,-0.389818,2.728788,-440.198090,55.932442,167.158646,3.471466,-0.843522,1.062079,-195.736450,33.578087,-27.330841
390,0,-0.025491,-1.826051,0.393803,-381.004730,-67.588364,-16.831154,1.429288,-0.425284,2.711067,-439.956573,55.928493,167.302246,3.470325,-0.842309,1.068525,-195.249374,33.021065,-26.091412
391,0,-0.029348,-1.832584,0.394085,-380.582611,-68.010742,-16.154116,1.427880,-0.429279,2.708830,-439.737091,55.935238,167.448349,3.468717,-0.841621,1.074238,-194.732666,32.459030,-24.862459
392,0,-0.029122,-1.830644,0.394801,-380.161865,-68.424332,-15.476507,1.435447,-0.392974,2.726521,-439.471558,55.950516,167.608276,3.465938,-0.840758,1.082411,-194.212997,31.898777,-23.634882
393,0,-0.032767,-1.837800,0.394638,-379.745880,-68.862503,-14.791786,1.438634,-0.368663,2.738508,-439.217560,55.937798,167.771973,3.465365,-0.839195,1.087949,-193.708466,31.319040,-22.382814
394,0,-0.034141,-1.837478,0.395858,-379.303589,-69.274200,-14.086053,1.431003,-0.398232,2.724126,-438.982788,55.932281,167.913101,3.463573,-0.837947,1.093882,-193.188293,30.747227,-21.130348
395,0,-0.036499,-1.843017,0.395329,-378.881104,-69.720032,-13.420651,1.416050,-0.462176,2.692179,-438.744049,55.942852,168.050049,3.461642,-0.837834,1.100153,-192.655960,30.168594,-19.883602
396,0,-0.035916,-1.841322,0.398126,-378.422546,-70.378220,-12.653320,1.432328,-0.382336,2.731302,-438.475128,55.928753,168.192947,3.460128,-0.837087,1.106525,-192.129532,29.580421,-18.636957
397,0,-0.037361,-1.844072,0.399407,-377.967743,-70.813492,-11.998086,1.433174,-0.373222,2.735684,-438.179382,55.946487,168.376236,3.458861,-0.836152,1.112329,-191.609848,28.986715,-17.373158
398,0,-0.040661,-1.847037,0.399616,-377.549225,-71.242241,-11.258136,1.444825,-0.308922,2.765459,-437.975159,55.937347,168.524887,3.458211,-0.835146,1.116312,-191.074234,28.391109,-16.114723
399,0,-0.042313,-1.851911,0.400630,-377.066956,-71.665886,-10.573440,1.438275,-0.337851,2.751685,-437.724579,55.936016,168.670563,3.451924,-0.834116,1.116481,-190.427017,27.828899,-14.947103
400,0,-0.044746,-1.852578,0.401341,-376.607941,-72.097664,-9.846234,1.424847,-0.392067,2.726882,-437.438354,55.942043,168.820847,3.448825,-0.834284,1.124203,-189.876541,27.228762,-13.686810
401,0,-0.047119,-1.856682,0.402251,-376.179016,-72.533707,-9.137215,1.406014,-0.473628,2.686285,-437.202179,55.951946,168.979568,3.445832,-0.833556,1.131886,-189.320740,26.633310,-12.424096
402,0,-0.049169,-1.860355,0.402767,-375.688354,-72.959312,-8.405769,1.412036,-0.439256,2.704253,-436.938385,55.961739,169.186218,3.446335,-0.831804,1.135537,-188.788391,25.997032,-11.131751
403,0,-0.052550,-1.862504,0.403216,-375.244415,-73.404587,-7.693925,1.410372,-0.439616,2.703982,-436.693939,55.962032,169.317062,3.446553,-0.830768,1.139904,-188.244873,25.346333,-9.830933
404,0,-0.054040,-1.866693,0.403364,-374.800659,-73.839317,-6.951115,1.421117,-0.386306,2.730034,-436.438080,55.963619,169.477722,3.443334,-0.830401,1.147740,-187.653946,24.745939,-8.575917
405,0,-0.056908,-1.869316,0.405345,-374.297821,-74.264862,-6.201092,1.413542,-0.416855,2.715344,-436.190399,55.971016,169.631973,3.441097,-0.829957,1.154010,-187.094391,24.113913,-7.290592
406,0,-0.060098,-1.872716,0.404559,-373.821442,-74.706207,-5.500513,1.419050,-0.381992,2.732582,-435.913940,55.985188,169.806900,3.438615,-0.830196,1.160744,-186.525818,23.494141,-6.017490
407,0,-0.062019,-1.875312,0.405767,-373.370880,-75.136009,-4.723353,1.414918,-0.391724,2.728219,-435.649231,55.979702,169.999374,3.437271,-0.829470,1.166021,-185.968079,22.860899,-4.719210
408,0,-0.064893,-1.880062,0.407284,-372.881165,-75.579643,-4.001610,1.408478,-0.419040,2.714612,-435.425995,55.989513,170.140869,3.436933,-0.828611,1.168784,-185.409485,22.208158,-3.412242
409,0,-0.067853,-1.881914,0.406827,-372.395660,-76.019760,-3.245011,1.390196,-0.488956,2.680209,-435.123779,55.995079,170.316833,3.435596,-0.827828,1.173748,-184.816711,21.576441,-2.129570
410,0,-0.070440,-1.885055,0.409338,-371.923645,-76.460640,-2.475356,1.397390,-0.454323,2.698484,-434.889130,56.008808,170.477631,3.433122,-0.827805,1.179792,-184.220627,20.941694,-0.848095
