Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,2.682508,-2.536891,0.024278,-215.485519,183.568054,-52.411663,-0.306767,2.149413,-1.621854,-280.340576,243.030258,249.976807,0.990856,3.971517,-0.168328,74.779350,374.781830,-172.083862
2,0,2.682617,-2.536915,0.024577,-215.449646,183.552444,-52.348236,-0.314532,2.169202,-1.599855,-280.354279,243.052872,250.022568,0.991303,3.971890,-0.168984,74.894943,374.762634,-171.960342
3,0,2.682786,-2.536894,0.025344,-215.415085,183.538605,-52.283825,-0.322003,2.188225,-1.578244,-280.362274,243.069962,250.069473,0.990786,3.970849,-0.171827,74.980392,374.736023,-171.868958
4,0,2.683062,-2.537164,0.025798,-215.383942,183.526047,-52.216705,-0.328989,2.206127,-1.557508,-280.367310,243.091278,250.114029,0.989927,3.971745,-0.174313,75.063255,374.724609,-171.783447
5,0,2.683367,-2.536749,0.026298,-215.348206,183.510941,-52.157345,-0.335821,2.223165,-1.537409,-280.376038,243.109253,250.158722,0.990223,3.973024,-0.174470,75.166496,374.703918,-171.678741
6,0,2.683267,-2.536712,0.026572,-215.313019,183.492599,-52.088932,-0.342111,2.239093,-1.518291,-280.382141,243.131241,250.202927,0.992025,3.973974,-0.169019,75.281456,374.684174,-171.562775
7,0,2.683331,-2.536373,0.026573,-215.277252,183.475952,-52.029106,-0.348404,2.254508,-1.499418,-280.386261,243.140671,250.243607,0.990234,3.975251,-0.172715,75.356148,374.681732,-171.478363
8,0,2.683438,-2.536391,0.027199,-215.244949,183.458145,-51.965290,-0.354104,2.268829,-1.481488,-280.389130,243.165588,250.282730,0.988618,3.974587,-0.176553,75.475410,374.667023,-171.345062
9,0,2.683570,-2.536396,0.027240,-215.206635,183.434586,-51.901745,-0.359274,2.281245,-1.465914,-280.394867,243.185791,250.327408,0.986428,3.977150,-0.183440,75.570190,374.667297,-171.216690
10,0,2.683632,-2.536242,0.027273,-215.177048,183.411880,-51.840981,-0.364270,2.293516,-1.450349,-280.403564,243.201141,250.367310,0.986305,3.981111,-0.186347,75.657715,374.670990,-171.098618
11,0,2.683833,-2.536251,0.027762,-215.140625,183.390793,-51.780544,-0.368531,2.303452,-1.437535,-280.408508,243.222870,250.405457,0.985683,3.981343,-0.189902,75.731781,374.667450,-170.993073
12,0,2.683930,-2.536703,0.028033,-215.103180,183.367477,-51.716846,-0.372872,2.313691,-1.424349,-280.408478,243.244278,250.446915,0.984353,3.979585,-0.193054,75.844292,374.653381,-170.857162
13,0,2.683714,-2.536742,0.027461,-215.067581,183.343536,-51.652332,-0.375356,2.319417,-1.416692,-280.421112,243.260056,250.488876,0.984409,3.979764,-0.191048,75.951477,374.639343,-170.723221
14,0,2.683688,-2.537009,0.028347,-215.030289,183.315201,-51.582073,-0.379277,2.328553,-1.404562,-280.428467,243.277756,250.530777,0.986211,3.980990,-0.187506,76.087692,374.615417,-170.560150
15,0,2.683941,-2.537122,0.027997,-214.993088,183.297806,-51.517189,-0.385694,2.343817,-1.383897,-280.438171,243.293243,250.572891,0.986080,3.982965,-0.188233,76.190918,374.606720,-170.414764
16,0,2.683847,-2.537034,0.028618,-214.951248,183.272293,-51.450912,-0.384106,2.339288,-1.389972,-280.437836,243.313339,250.612503,0.984280,3.985046,-0.196977,76.287964,374.602325,-170.257858
17,0,2.683970,-2.537259,0.028917,-214.913467,183.252090,-51.392048,-0.386044,2.343517,-1.384407,-280.443726,243.332352,250.655945,0.982575,3.984112,-0.202046,76.436852,374.591614,-170.070450
18,0,2.684245,-2.537262,0.029292,-214.879593,183.223755,-51.318512,-0.384729,2.339511,-1.389796,-280.446228,243.354568,250.697495,0.982372,3.984781,-0.203428,76.519814,374.572968,-169.924500
19,0,2.684069,-2.537672,0.029875,-214.841003,183.205017,-51.251915,-0.386777,2.343803,-1.383988,-280.453674,243.372864,250.749374,0.979588,3.983166,-0.210909,76.562439,374.561737,-169.812042
20,0,2.684222,-2.537890,0.031099,-214.803406,183.180664,-51.191120,-0.384704,2.338093,-1.391688,-280.460785,243.391388,250.788116,0.979399,3.982802,-0.212725,76.682686,374.533752,-169.633682
21,0,2.684576,-2.537922,0.032016,-214.756210,183.159286,-51.127850,-0.385270,2.338755,-1.390873,-280.465057,243.415405,250.834229,0.982666,3.984007,-0.207265,76.826370,374.497406,-169.425491
